时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 10:1:14:204	HC-06(00:0C:BF:0B:72:49)	0.001	-0.091	0.826	-11.292	-15.198	1.343	0.81	0.96	-7.81	37.5	18258	10
2024-10-13 10:1:14:207	HC-06(00:0C:BF:0B:72:49)	0.003	-0.103	0.808	-8.179	-13.489	2.014	0.71	0.81	-7.79	37.5	18258	10
2024-10-13 10:1:14:225	HC-06(00:0C:BF:0B:72:49)	0.003	-0.106	0.790	-3.540	-12.146	3.357	0.65	0.67	-7.76	37.6	18258	10
2024-10-13 10:1:14:226	HC-06(00:0C:BF:0B:72:49)	0.008	-0.100	0.781	1.404	-10.742	4.883	0.64	0.55	-7.72	37.6	18258	10
2024-10-13 10:1:14:246	HC-06(00:0C:BF:0B:72:49)	0.015	-0.090	0.776	5.798	-8.911	6.042	0.66	0.44	-7.66	37.5	18258	10
2024-10-13 10:1:14:252	HC-06(00:0C:BF:0B:72:49)	0.004	-0.080	0.771	9.338	-5.615	6.592	0.73	0.37	-7.60	37.5	18258	10
2024-10-13 10:1:14:285	HC-06(00:0C:BF:0B:72:49)	-0.013	-0.063	0.767	11.475	-1.526	6.653	0.82	0.34	-7.54	37.5	18258	10
2024-10-13 10:1:14:289	HC-06(00:0C:BF:0B:72:49)	-0.022	-0.041	0.756	11.658	1.099	6.531	0.91	0.33	-7.47	37.6	18258	10
2024-10-13 10:1:14:290	HC-06(00:0C:BF:0B:72:49)	-0.035	-0.022	0.752	10.010	2.625	6.409	0.99	0.35	-7.41	37.4	18258	10
2024-10-13 10:1:14:293	HC-06(00:0C:BF:0B:72:49)	-0.050	-0.005	0.754	7.263	3.723	6.287	1.05	0.37	-7.34	37.5	18258	10
2024-10-13 10:1:14:306	HC-06(00:0C:BF:0B:72:49)	-0.054	0.011	0.752	3.357	2.991	5.859	1.07	0.40	-7.28	37.5	18258	10
2024-10-13 10:1:14:307	HC-06(00:0C:BF:0B:72:49)	-0.040	0.026	0.756	-1.282	0.427	5.005	1.05	0.41	-7.23	37.5	18258	10
2024-10-13 10:1:14:345	HC-06(00:0C:BF:0B:72:49)	-0.031	0.031	0.772	-5.493	-1.770	3.662	0.99	0.40	-7.19	37.5	18258	10
2024-10-13 10:1:14:371	HC-06(00:0C:BF:0B:72:49)	-0.036	0.025	0.787	-8.728	-1.526	1.404	0.90	0.38	-7.17	37.5	18258	10
2024-10-13 10:1:14:372	HC-06(00:0C:BF:0B:72:49)	-0.042	0.017	0.790	-10.864	0.122	-1.892	0.78	0.38	-7.19	37.5	18258	10
2024-10-13 10:1:14:376	HC-06(00:0C:BF:0B:72:49)	-0.050	0.002	0.784	-11.353	1.831	-5.798	0.66	0.40	-7.23	37.5	18258	10
2024-10-13 10:1:14:382	HC-06(00:0C:BF:0B:72:49)	-0.057	-0.016	0.774	-9.766	3.662	-9.766	0.54	0.44	-7.32	37.4	18258	10
2024-10-13 10:1:14:385	HC-06(00:0C:BF:0B:72:49)	-0.061	-0.037	0.772	-6.836	5.371	-12.695	0.46	0.49	-7.44	37.5	18258	10
2024-10-13 10:1:14:405	HC-06(00:0C:BF:0B:72:49)	-0.059	-0.052	0.780	-2.930	6.897	-14.160	0.41	0.57	-7.58	37.5	18258	10
2024-10-13 10:1:14:410	HC-06(00:0C:BF:0B:72:49)	-0.051	-0.056	0.794	0.488	7.690	-13.733	0.39	0.65	-7.72	37.6	18258	10
2024-10-13 10:1:14:413	HC-06(00:0C:BF:0B:72:49)	-0.046	-0.056	0.815	2.869	8.057	-11.780	0.40	0.75	-7.84	37.6	18258	10
2024-10-13 10:1:14:417	HC-06(00:0C:BF:0B:72:49)	-0.037	-0.046	0.838	3.723	8.179	-9.216	0.42	0.83	-7.94	37.5	18258	10
2024-10-13 10:1:14:426	HC-06(00:0C:BF:0B:72:49)	-0.021	-0.035	0.860	3.296	7.751	-7.507	0.44	0.92	-8.02	37.5	18258	10
2024-10-13 10:1:14:427	HC-06(00:0C:BF:0B:72:49)	-0.010	-0.026	0.881	2.136	7.446	-7.263	0.44	1.01	-8.09	37.5	18258	10
2024-10-13 10:1:14:446	HC-06(00:0C:BF:0B:72:49)	-0.012	-0.018	0.899	-0.366	8.057	-8.423	0.43	1.09	-8.17	37.5	18258	10
2024-10-13 10:1:14:451	HC-06(00:0C:BF:0B:72:49)	-0.017	-0.011	0.913	-2.991	9.033	-10.681	0.40	1.19	-8.27	37.7	18258	10
2024-10-13 10:1:14:464	HC-06(00:0C:BF:0B:72:49)	-0.008	-0.009	0.923	-5.737	9.033	-13.977	0.33	1.29	-8.40	37.5	18258	10
2024-10-13 10:1:14:466	HC-06(00:0C:BF:0B:72:49)	0.012	-0.017	0.934	-8.179	8.850	-17.456	0.24	1.38	-8.57	37.6	18258	10
2024-10-13 10:1:14:504	HC-06(00:0C:BF:0B:72:49)	0.037	-0.029	0.949	-9.644	9.094	-20.264	0.13	1.47	-8.77	37.5	18258	10
2024-10-13 10:1:14:525	HC-06(00:0C:BF:0B:72:49)	0.051	-0.051	0.961	-10.681	10.864	-21.667	0.01	1.57	-8.99	37.5	18258	10
2024-10-13 10:1:14:531	HC-06(00:0C:BF:0B:72:49)	0.053	-0.069	0.963	-11.536	14.893	-21.484	-0.12	1.70	-9.20	37.4	18258	10
2024-10-13 10:1:14:576	HC-06(00:0C:BF:0B:72:49)	0.043	-0.082	0.954	-11.536	19.653	-19.409	-0.25	1.88	-9.40	37.5	18258	10
2024-10-13 10:1:14:582	HC-06(00:0C:BF:0B:72:49)	0.018	-0.092	0.938	-10.132	25.085	-16.418	-0.37	2.10	-9.58	37.4	18258	10
2024-10-13 10:1:14:585	HC-06(00:0C:BF:0B:72:49)	-0.012	-0.094	0.916	-7.690	29.419	-13.672	-0.48	2.37	-9.72	37.5	18258	10
2024-10-13 10:1:14:586	HC-06(00:0C:BF:0B:72:49)	-0.036	-0.089	0.901	-3.906	30.701	-11.719	-0.55	2.66	-9.85	37.5	18258	10
2024-10-13 10:1:14:589	HC-06(00:0C:BF:0B:72:49)	-0.056	-0.071	0.907	0.549	27.710	-10.620	-0.58	2.93	-9.96	37.5	18258	10
2024-10-13 10:1:14:592	HC-06(00:0C:BF:0B:72:49)	-0.034	-0.031	0.946	4.028	20.203	-9.521	-0.57	3.14	-10.07	37.5	18258	10
2024-10-13 10:1:14:593	HC-06(00:0C:BF:0B:72:49)	0.008	0.019	1.016	4.517	10.864	-8.118	-0.54	3.25	-10.15	37.4	18258	10
2024-10-13 10:1:14:597	HC-06(00:0C:BF:0B:72:49)	0.044	0.061	1.083	1.892	4.517	-7.202	-0.53	3.29	-10.23	37.5	18258	10
2024-10-13 10:1:14:604	HC-06(00:0C:BF:0B:72:49)	0.063	0.087	1.131	-2.502	2.686	-7.263	-0.55	3.30	-10.31	37.6	18258	10
2024-10-13 10:1:14:606	HC-06(00:0C:BF:0B:72:49)	0.062	0.101	1.149	-8.545	3.174	-6.836	-0.63	3.31	-10.38	37.5	18258	10
2024-10-13 10:1:14:609	HC-06(00:0C:BF:0B:72:49)	0.019	0.093	1.143	-13.245	5.127	-4.639	-0.75	3.33	-10.43	37.5	18258	10
2024-10-13 10:1:14:624	HC-06(00:0C:BF:0B:72:49)	-0.056	0.059	1.115	-13.672	7.813	-0.732	-0.88	3.38	-10.45	37.6	18258	10
2024-10-13 10:1:14:626	HC-06(00:0C:BF:0B:72:49)	-0.104	0.020	1.068	-10.437	6.653	3.967	-0.99	3.43	-10.43	37.6	18258	10
2024-10-13 10:1:14:644	HC-06(00:0C:BF:0B:72:49)	-0.127	0.000	1.032	-4.150	-0.183	9.338	-1.03	3.43	-10.35	37.5	18258	10
2024-10-13 10:1:14:647	HC-06(00:0C:BF:0B:72:49)	-0.096	0.016	1.032	3.723	-12.878	15.869	-1.00	3.32	-10.21	37.5	18258	10
2024-10-13 10:1:14:669	HC-06(00:0C:BF:0B:72:49)	-0.018	0.057	1.104	10.071	-30.029	24.109	-0.89	3.06	-9.98	37.5	18258	10
2024-10-13 10:1:14:671	HC-06(00:0C:BF:0B:72:49)	0.043	0.099	1.209	13.611	-43.701	32.104	-0.74	2.65	-9.67	37.5	18258	10
2024-10-13 10:1:14:684	HC-06(00:0C:BF:0B:72:49)	0.088	0.134	1.311	14.465	-47.119	36.926	-0.57	2.18	-9.31	37.6	18258	10
2024-10-13 10:1:14:705	HC-06(00:0C:BF:0B:72:49)	0.085	0.157	1.375	13.428	-38.086	36.438	-0.40	1.76	-8.94	37.5	18258	10
2024-10-13 10:1:14:712	HC-06(00:0C:BF:0B:72:49)	0.024	0.166	1.363	12.878	-19.897	29.785	-0.25	1.51	-8.62	37.5	18258	10
2024-10-13 10:1:14:715	HC-06(00:0C:BF:0B:72:49)	-0.056	0.159	1.280	13.306	-3.174	18.616	-0.09	1.43	-8.40	37.6	18258	10
2024-10-13 10:1:14:744	HC-06(00:0C:BF:0B:72:49)	-0.120	0.138	1.166	14.893	4.211	5.859	0.07	1.45	-8.32	37.6	18258	10
2024-10-13 10:1:14:748	HC-06(00:0C:BF:0B:72:49)	-0.162	0.099	1.078	17.273	2.747	-5.127	0.26	1.48	-8.34	37.5	18258	10
2024-10-13 10:1:14:768	HC-06(00:0C:BF:0B:72:49)	-0.169	0.052	1.026	18.555	-3.113	-12.512	0.46	1.47	-8.45	37.5	18258	10
2024-10-13 10:1:14:770	HC-06(00:0C:BF:0B:72:49)	-0.149	0.005	1.004	17.456	-10.071	-15.320	0.65	1.38	-8.60	37.5	18258	10
2024-10-13 10:1:14:775	HC-06(00:0C:BF:0B:72:49)	-0.123	-0.034	1.006	13.916	-15.320	-13.672	0.81	1.25	-8.75	37.5	18258	10
2024-10-13 10:1:14:778	HC-06(00:0C:BF:0B:72:49)	-0.103	-0.064	1.009	9.399	-17.517	-9.216	0.93	1.09	-8.86	37.5	18258	10
2024-10-13 10:1:14:805	HC-06(00:0C:BF:0B:72:49)	-0.089	-0.078	1.001	5.066	-18.127	-4.089	0.99	0.93	-8.92	37.5	18258	10
2024-10-13 10:1:14:811	HC-06(00:0C:BF:0B:72:49)	-0.078	-0.085	0.994	1.648	-18.311	0.427	1.02	0.76	-8.93	37.5	18258	10
2024-10-13 10:1:14:813	HC-06(00:0C:BF:0B:72:49)	-0.078	-0.084	0.986	-0.427	-18.311	3.479	1.02	0.59	-8.90	37.4	18258	10
2024-10-13 10:1:14:818	HC-06(00:0C:BF:0B:72:49)	-0.089	-0.078	0.980	-0.916	-16.846	4.639	1.01	0.44	-8.87	37.5	18258	10
2024-10-13 10:1:14:825	HC-06(00:0C:BF:0B:72:49)	-0.103	-0.068	0.972	-0.427	-14.526	3.296	1.00	0.31	-8.83	37.4	18258	10
2024-10-13 10:1:14:827	HC-06(00:0C:BF:0B:72:49)	-0.106	-0.063	0.957	-0.122	-12.024	0.916	0.99	0.20	-8.82	37.5	18258	10
2024-10-13 10:1:14:845	HC-06(00:0C:BF:0B:72:49)	-0.098	-0.056	0.942	-0.488	-10.681	-1.282	0.97	0.12	-8.83	37.5	18258	10
2024-10-13 10:1:14:889	HC-06(00:0C:BF:0B:72:49)	-0.087	-0.053	0.931	-1.221	-9.888	-2.808	0.95	0.04	-8.85	37.6	18258	10
2024-10-13 10:1:14:892	HC-06(00:0C:BF:0B:72:49)	-0.067	-0.052	0.921	-2.747	-9.216	-3.540	0.92	-0.02	-8.89	37.5	18258	10
2024-10-13 10:1:14:910	HC-06(00:0C:BF:0B:72:49)	-0.048	-0.043	0.911	-4.944	-8.362	-3.174	0.86	-0.08	-8.93	37.5	18258	10
2024-10-13 10:1:14:913	HC-06(00:0C:BF:0B:72:49)	-0.034	-0.036	0.900	-6.714	-7.629	-1.709	0.79	-0.13	-8.95	37.7	18258	10
2024-10-13 10:1:14:919	HC-06(00:0C:BF:0B:72:49)	-0.030	-0.031	0.891	-8.301	-5.920	0.793	0.69	-0.16	-8.95	37.4	18258	10
2024-10-13 10:1:14:930	HC-06(00:0C:BF:0B:72:49)	-0.036	-0.026	0.876	-9.155	-2.441	3.845	0.59	-0.18	-8.93	37.3	18258	10
2024-10-13 10:1:14:932	HC-06(00:0C:BF:0B:72:49)	-0.055	-0.026	0.848	-8.789	2.808	6.287	0.49	-0.14	-8.87	37.6	18258	10
2024-10-13 10:1:14:938	HC-06(00:0C:BF:0B:72:49)	-0.078	-0.028	0.808	-7.080	8.789	7.080	0.40	-0.04	-8.80	37.5	18258	10
2024-10-13 10:1:14:943	HC-06(00:0C:BF:0B:72:49)	-0.085	-0.030	0.771	-4.211	13.000	6.897	0.34	0.10	-8.73	37.5	18258	10
2024-10-13 10:1:14:946	HC-06(00:0C:BF:0B:72:49)	-0.075	-0.026	0.752	-0.671	13.977	7.141	0.31	0.26	-8.66	37.6	18258	10
2024-10-13 10:1:14:969	HC-06(00:0C:BF:0B:72:49)	-0.081	-0.021	0.761	3.418	14.160	8.667	0.32	0.42	-8.57	37.4	18258	10
2024-10-13 10:1:14:972	HC-06(00:0C:BF:0B:72:49)	-0.076	-0.010	0.779	6.042	14.648	11.414	0.37	0.59	-8.47	37.5	18258	10
2024-10-13 10:1:14:974	HC-06(00:0C:BF:0B:72:49)	-0.071	-0.004	0.803	5.798	14.221	14.587	0.42	0.76	-8.33	37.6	18258	10
2024-10-13 10:1:14:987	HC-06(00:0C:BF:0B:72:49)	-0.063	0.002	0.834	4.272	14.343	18.127	0.46	0.92	-8.16	37.5	18258	10
2024-10-13 10:1:14:993	HC-06(00:0C:BF:0B:72:49)	-0.045	0.020	0.875	1.038	11.963	22.522	0.47	1.07	-7.95	37.5	18258	10
2024-10-13 10:1:15:26	HC-06(00:0C:BF:0B:72:49)	-0.020	0.048	0.926	-2.991	7.446	27.283	0.45	1.18	-7.68	37.5	18258	10
2024-10-13 10:1:15:32	HC-06(00:0C:BF:0B:72:49)	0.019	0.083	0.983	-8.789	1.831	30.823	0.38	1.22	-7.39	37.5	18258	10
2024-10-13 10:1:15:38	HC-06(00:0C:BF:0B:72:49)	0.055	0.110	1.043	-15.686	-2.808	32.410	0.25	1.22	-7.06	37.5	18258	10
2024-10-13 10:1:15:42	HC-06(00:0C:BF:0B:72:49)	0.089	0.129	1.092	-21.912	-5.615	31.921	0.05	1.18	-6.75	37.5	18258	10
2024-10-13 10:1:15:48	HC-06(00:0C:BF:0B:72:49)	0.117	0.125	1.125	-25.940	-5.737	29.419	-0.18	1.13	-6.45	37.5	18258	10
2024-10-13 10:1:15:52	HC-06(00:0C:BF:0B:72:49)	0.146	0.106	1.139	-26.855	-3.906	26.062	-0.42	1.08	-6.18	37.5	18258	10
2024-10-13 10:1:15:67	HC-06(00:0C:BF:0B:72:49)	0.166	0.088	1.139	-23.499	-2.014	23.132	-0.65	1.06	-5.94	37.6	18258	10
2024-10-13 10:1:15:106	HC-06(00:0C:BF:0B:72:49)	0.181	0.074	1.135	-16.296	-1.343	21.179	-0.81	1.04	-5.72	37.5	18258	10
2024-10-13 10:1:15:109	HC-06(00:0C:BF:0B:72:49)	0.180	0.058	1.137	-6.531	-1.404	19.714	-0.87	1.01	-5.53	37.5	18258	10
2024-10-13 10:1:15:114	HC-06(00:0C:BF:0B:72:49)	0.172	0.043	1.137	3.540	-0.366	18.188	-0.83	0.99	-5.34	37.5	18258	10
2024-10-13 10:1:15:122	HC-06(00:0C:BF:0B:72:49)	0.168	0.032	1.122	12.573	-0.061	15.930	-0.71	0.97	-5.17	37.6	18258	10
2024-10-13 10:1:15:125	HC-06(00:0C:BF:0B:72:49)	0.167	0.035	1.105	20.081	-3.235	13.489	-0.51	0.92	-5.04	37.6	18258	10
2024-10-13 10:1:15:130	HC-06(00:0C:BF:0B:72:49)	0.198	0.047	1.121	25.269	-12.695	13.062	-0.25	0.80	-4.91	37.5	18258	10
2024-10-13 10:1:15:134	HC-06(00:0C:BF:0B:72:49)	0.246	0.061	1.181	28.564	-25.513	15.625	0.04	0.54	-4.76	37.5	18258	10
2024-10-13 10:1:15:144	HC-06(00:0C:BF:0B:72:49)	0.285	0.071	1.260	29.663	-34.363	19.958	0.36	0.18	-4.57	37.5	18258	10
2024-10-13 10:1:15:148	HC-06(00:0C:BF:0B:72:49)	0.301	0.079	1.329	29.236	-33.508	21.851	0.66	-0.20	-4.36	37.5	18258	10
2024-10-13 10:1:15:168	HC-06(00:0C:BF:0B:72:49)	0.260	0.077	1.359	28.259	-22.217	18.494	0.96	-0.49	-4.17	37.5	18258	10
2024-10-13 10:1:15:170	HC-06(00:0C:BF:0B:72:49)	0.168	0.068	1.316	28.076	-5.127	8.667	1.25	-0.63	-4.05	37.5	18258	10
2024-10-13 10:1:15:205	HC-06(00:0C:BF:0B:72:49)	0.083	0.053	1.230	27.893	8.728	-5.127	1.53	-0.62	-4.07	37.5	18258	10
2024-10-13 10:1:15:211	HC-06(00:0C:BF:0B:72:49)	0.035	0.037	1.139	26.428	14.771	-18.433	1.81	-0.52	-4.22	37.5	18258	10
2024-10-13 10:1:15:214	HC-06(00:0C:BF:0B:72:49)	0.008	0.010	1.059	24.231	14.771	-27.832	2.06	-0.40	-4.48	37.6	18258	10
2024-10-13 10:1:15:222	HC-06(00:0C:BF:0B:72:49)	-0.007	-0.028	1.000	20.020	11.353	-32.532	2.27	-0.30	-4.79	37.4	18258	10
2024-10-13 10:1:15:226	HC-06(00:0C:BF:0B:72:49)	-0.012	-0.066	0.953	14.404	7.507	-32.654	2.43	-0.24	-5.11	37.5	18258	10
2024-10-13 10:1:15:228	HC-06(00:0C:BF:0B:72:49)	-0.017	-0.097	0.911	8.240	3.601	-29.114	2.53	-0.21	-5.42	37.6	18258	10
2024-10-13 10:1:15:271	HC-06(00:0C:BF:0B:72:49)	-0.025	-0.120	0.875	2.502	0.000	-23.438	2.55	-0.21	-5.67	37.5	18258	10
2024-10-13 10:1:15:276	HC-06(00:0C:BF:0B:72:49)	-0.027	-0.127	0.845	-1.282	-4.028	-16.724	2.53	-0.26	-5.86	37.5	18258	10
2024-10-13 10:1:15:280	HC-06(00:0C:BF:0B:72:49)	-0.026	-0.127	0.825	-3.845	-8.911	-10.681	2.48	-0.35	-5.98	37.5	18258	10
2024-10-13 10:1:15:286	HC-06(00:0C:BF:0B:72:49)	-0.015	-0.114	0.827	-5.005	-12.939	-5.798	2.41	-0.49	-6.06	37.5	18258	10
2024-10-13 10:1:15:288	HC-06(00:0C:BF:0B:72:49)	-0.005	-0.091	0.842	-6.348	-14.954	-1.892	2.32	-0.65	-6.09	37.7	18258	10
2024-10-13 10:1:15:293	HC-06(00:0C:BF:0B:72:49)	-0.013	-0.060	0.851	-8.362	-14.709	1.282	2.22	-0.81	-6.10	37.5	18258	10
2024-10-13 10:1:15:303	HC-06(00:0C:BF:0B:72:49)	-0.021	-0.029	0.847	-10.254	-13.306	3.174	2.10	-0.96	-6.08	37.6	18258	10
2024-10-13 10:1:15:305	HC-06(00:0C:BF:0B:72:49)	-0.026	0.002	0.838	-12.146	-12.207	3.113	1.96	-1.09	-6.05	37.6	18258	10
2024-10-13 10:1:15:345	HC-06(00:0C:BF:0B:72:49)	-0.016	0.033	0.835	-14.160	-12.146	1.038	1.80	-1.21	-6.04	37.6	18258	10
2024-10-13 10:1:15:350	HC-06(00:0C:BF:0B:72:49)	0.001	0.050	0.837	-16.357	-13.000	-2.747	1.62	-1.34	-6.06	37.5	18258	10
2024-10-13 10:1:15:353	HC-06(00:0C:BF:0B:72:49)	0.030	0.067	0.855	-19.043	-13.977	-6.897	1.42	-1.48	-6.12	37.5	18258	10
2024-10-13 10:1:15:362	HC-06(00:0C:BF:0B:72:49)	0.062	0.076	0.887	-21.912	-13.733	-10.010	1.21	-1.61	-6.22	37.6	18258	10
2024-10-13 10:1:15:365	HC-06(00:0C:BF:0B:72:49)	0.094	0.075	0.924	-23.682	-11.230	-11.230	0.97	-1.73	-6.33	37.6	18258	10
2024-10-13 10:1:15:367	HC-06(00:0C:BF:0B:72:49)	0.114	0.068	0.958	-23.010	-5.371	-11.047	0.74	-1.80	-6.45	37.5	18258	10
2024-10-13 10:1:15:384	HC-06(00:0C:BF:0B:72:49)	0.118	0.074	0.975	-20.691	4.578	-11.475	0.53	-1.78	-6.56	37.6	18258	10
2024-10-13 10:1:15:390	HC-06(00:0C:BF:0B:72:49)	0.114	0.083	0.963	-17.334	16.113	-14.221	0.36	-1.65	-6.70	37.5	18258	10
2024-10-13 10:1:15:405	HC-06(00:0C:BF:0B:72:49)	0.106	0.079	0.932	-12.512	27.161	-19.470	0.23	-1.42	-6.88	37.5	18258	10
2024-10-13 10:1:15:410	HC-06(00:0C:BF:0B:72:49)	0.087	0.052	0.900	-6.653	36.804	-26.367	0.16	-1.09	-7.12	37.6	18258	10
2024-10-13 10:1:15:427	HC-06(00:0C:BF:0B:72:49)	0.046	0.021	0.872	-1.282	46.082	-32.349	0.15	-0.67	-7.43	37.7	18258	10
2024-10-13 10:1:15:428	HC-06(00:0C:BF:0B:72:49)	-0.004	-0.004	0.842	2.258	52.185	-35.400	0.18	-0.18	-7.78	37.5	18258	10
2024-10-13 10:1:15:444	HC-06(00:0C:BF:0B:72:49)	-0.051	-0.026	0.824	4.517	51.819	-34.668	0.23	0.32	-8.13	37.5	18258	10
2024-10-13 10:1:15:470	HC-06(00:0C:BF:0B:72:49)	-0.072	-0.042	0.830	5.310	44.128	-30.029	0.29	0.76	-8.44	37.5	18258	10
2024-10-13 10:1:15:472	HC-06(00:0C:BF:0B:72:49)	-0.053	-0.038	0.874	3.174	30.945	-22.339	0.32	1.09	-8.68	37.5	18258	10
2024-10-13 10:1:15:479	HC-06(00:0C:BF:0B:72:49)	-0.021	-0.009	0.940	-2.075	17.212	-12.695	0.32	1.27	-8.83	37.6	18258	10
2024-10-13 10:1:15:483	HC-06(00:0C:BF:0B:72:49)	-0.007	0.015	1.015	-9.705	7.629	-3.052	0.24	1.36	-8.89	37.6	18258	10
2024-10-13 10:1:15:489	HC-06(00:0C:BF:0B:72:49)	-0.018	0.012	1.076	-17.090	4.089	4.517	0.09	1.38	-8.86	37.5	18258	10
2024-10-13 10:1:15:527	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.004	1.103	-23.926	4.578	9.216	-0.12	1.42	-8.78	37.5	18258	10
2024-10-13 10:1:15:530	HC-06(00:0C:BF:0B:72:49)	0.017	-0.002	1.104	-29.236	4.089	12.695	-0.40	1.44	-8.66	37.6	18258	10
2024-10-13 10:1:15:536	HC-06(00:0C:BF:0B:72:49)	0.004	0.006	1.098	-30.334	2.075	17.395	-0.69	1.46	-8.50	37.5	18258	10
2024-10-13 10:1:15:543	HC-06(00:0C:BF:0B:72:49)	-0.003	0.005	1.107	-27.710	-4.089	23.499	-0.96	1.43	-8.28	37.5	18258	10
2024-10-13 10:1:15:546	HC-06(00:0C:BF:0B:72:49)	0.002	-0.003	1.129	-21.484	-10.254	28.870	-1.18	1.33	-8.00	37.5	18258	10
2024-10-13 10:1:15:550	HC-06(00:0C:BF:0B:72:49)	0.016	-0.005	1.165	-13.000	-13.794	31.860	-1.31	1.20	-7.69	37.5	18258	10
2024-10-13 10:1:15:585	HC-06(00:0C:BF:0B:72:49)	-0.003	0.003	1.191	-2.686	-12.756	32.898	-1.35	1.06	-7.36	37.5	18258	10
2024-10-13 10:1:15:592	HC-06(00:0C:BF:0B:72:49)	-0.022	0.024	1.201	7.813	-9.521	33.020	-1.28	0.96	-7.03	37.6	18258	10
2024-10-13 10:1:15:594	HC-06(00:0C:BF:0B:72:49)	-0.034	0.054	1.205	16.602	-7.568	32.043	-1.12	0.88	-6.70	37.5	18258	10
2024-10-13 10:1:15:597	HC-06(00:0C:BF:0B:72:49)	-0.045	0.089	1.213	22.705	-7.324	28.870	-0.89	0.80	-6.41	37.4	18258	10
2024-10-13 10:1:15:599	HC-06(00:0C:BF:0B:72:49)	-0.056	0.121	1.227	24.841	-7.813	23.010	-0.63	0.73	-6.16	37.5	18258	10
2024-10-13 10:1:15:608	HC-06(00:0C:BF:0B:72:49)	-0.057	0.140	1.236	23.132	-7.813	14.771	-0.38	0.64	-5.99	37.5	18258	10
2024-10-13 10:1:15:645	HC-06(00:0C:BF:0B:72:49)	-0.069	0.132	1.234	19.043	-4.944	5.127	-0.16	0.59	-5.91	37.5	18258	10
2024-10-13 10:1:15:648	HC-06(00:0C:BF:0B:72:49)	-0.092	0.091	1.204	14.160	1.343	-4.578	0.01	0.58	-5.93	37.6	18258	10
2024-10-13 10:1:15:653	HC-06(00:0C:BF:0B:72:49)	-0.123	0.033	1.144	9.644	7.935	-12.939	0.13	0.65	-6.04	37.4	18258	10
2024-10-13 10:1:15:663	HC-06(00:0C:BF:0B:72:49)	-0.146	-0.019	1.068	6.714	12.390	-17.761	0.21	0.77	-6.21	37.6	18258	10
2024-10-13 10:1:15:664	HC-06(00:0C:BF:0B:72:49)	-0.161	-0.055	0.992	4.761	12.817	-19.226	0.27	0.91	-6.41	37.5	18258	10
2024-10-13 10:1:15:685	HC-06(00:0C:BF:0B:72:49)	-0.168	-0.081	0.928	3.174	10.132	-17.029	0.31	1.03	-6.58	37.5	18258	10
2024-10-13 10:1:15:687	HC-06(00:0C:BF:0B:72:49)	-0.163	-0.087	0.890	0.122	5.188	-12.451	0.32	1.11	-6.72	37.5	18258	10
2024-10-13 10:1:15:694	HC-06(00:0C:BF:0B:72:49)	-0.142	-0.083	0.876	-4.211	-0.244	-6.592	0.29	1.14	-6.80	37.5	18258	10
2024-10-13 10:1:15:699	HC-06(00:0C:BF:0B:72:49)	-0.120	-0.075	0.882	-9.155	-4.150	-1.038	0.21	1.12	-6.83	37.5	18258	10
2024-10-13 10:1:15:706	HC-06(00:0C:BF:0B:72:49)	-0.093	-0.062	0.896	-13.855	-6.104	3.845	0.08	1.09	-6.80	37.4	18258	10
2024-10-13 10:1:15:709	HC-06(00:0C:BF:0B:72:49)	-0.066	-0.048	0.914	-16.907	-4.944	6.897	-0.08	1.05	-6.73	37.6	18258	10
2024-10-13 10:1:15:743	HC-06(00:0C:BF:0B:72:49)	-0.057	-0.033	0.924	-18.433	-0.793	8.728	-0.26	1.06	-6.65	37.6	18258	10
2024-10-13 10:1:15:772	HC-06(00:0C:BF:0B:72:49)	-0.055	-0.017	0.919	-18.188	4.822	9.521	-0.45	1.12	-6.56	37.5	18258	10
2024-10-13 10:1:15:775	HC-06(00:0C:BF:0B:72:49)	-0.051	0.002	0.904	-17.151	9.827	9.949	-0.63	1.22	-6.47	37.4	18258	10
2024-10-13 10:1:15:778	HC-06(00:0C:BF:0B:72:49)	-0.048	0.026	0.890	-15.564	13.672	10.437	-0.78	1.37	-6.36	37.6	18258	10
2024-10-13 10:1:15:781	HC-06(00:0C:BF:0B:72:49)	-0.049	0.041	0.879	-13.855	16.541	10.864	-0.92	1.55	-6.26	37.5	18258	10
2024-10-13 10:1:15:805	HC-06(00:0C:BF:0B:72:49)	-0.032	0.047	0.876	-11.902	18.127	10.803	-1.03	1.75	-6.15	37.6	18258	10
2024-10-13 10:1:15:810	HC-06(00:0C:BF:0B:72:49)	-0.015	0.050	0.883	-9.705	18.738	10.864	-1.13	1.95	-6.05	37.5	18258	10
2024-10-13 10:1:15:812	HC-06(00:0C:BF:0B:72:49)	-0.000	0.045	0.899	-6.836	20.020	10.986	-1.19	2.16	-5.94	37.6	18258	10
2024-10-13 10:1:15:817	HC-06(00:0C:BF:0B:72:49)	0.014	0.039	0.915	-4.761	21.362	11.169	-1.22	2.38	-5.84	37.6	18258	10
2024-10-13 10:1:15:824	HC-06(00:0C:BF:0B:72:49)	0.030	0.035	0.929	-3.113	23.376	11.780	-1.24	2.61	-5.73	37.5	18258	10
