时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2023-11-3 14:17:11:294	WT901BLE67(34EC198DD516)	0.014	-0.006	0.999	0.061	0.061	17.883	-0.31	-0.13	40.91	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:295	WT901BLE67(34EC198DD516)	0.014	-0.006	0.999	0.061	0.061	17.883	-0.31	-0.13	40.98	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:295	WT901BLE67(34EC198DD516)	0.006	-0.006	0.999	0.061	0.061	17.883	-0.31	-0.13	41.04	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:295	WT901BLE67(34EC198DD516)	0.006	0.000	1.000	0.000	0.000	17.578	-0.31	-0.13	41.11	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:295	WT901BLE67(34EC198DD516)	0.006	0.000	1.000	0.000	0.000	17.578	-0.31	-0.13	41.18	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:352	WT901BLE67(34EC198DD516)	0.006	0.000	1.000	0.000	0.000	17.578	-0.31	-0.13	41.24	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:353	WT901BLE67(34EC198DD516)	-0.018	0.000	1.000	0.000	0.000	17.578	-0.31	-0.13	41.31	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:353	WT901BLE67(34EC198DD516)	-0.018	-0.001	1.001	0.061	0.000	16.174	-0.31	-0.13	41.37	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:353	WT901BLE67(34EC198DD516)	-0.018	-0.001	1.001	0.061	0.000	16.174	-0.31	-0.13	41.43	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:353	WT901BLE67(34EC198DD516)	0.031	-0.001	1.001	0.061	0.000	16.174	-0.31	-0.13	41.49	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:353	WT901BLE67(34EC198DD516)	0.031	-0.001	1.001	0.061	0.000	15.869	-0.31	-0.13	41.54	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:353	WT901BLE67(34EC198DD516)	0.031	-0.001	1.001	0.061	0.000	15.869	-0.30	-0.13	41.61	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:353	WT901BLE67(34EC198DD516)	0.031	-0.001	1.001	0.061	0.000	15.869	-0.30	-0.13	41.66	14.508	21.808	32.083	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:384	WT901BLE67(34EC198DD516)	0.013	-0.001	1.001	0.061	0.000	15.869	-0.30	-0.13	41.72	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:384	WT901BLE67(34EC198DD516)	0.013	-0.006	0.999	0.183	0.061	18.677	-0.30	-0.13	41.79	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:384	WT901BLE67(34EC198DD516)	0.013	-0.006	0.999	0.183	0.061	18.677	-0.30	-0.13	41.86	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:384	WT901BLE67(34EC198DD516)	0.003	-0.006	0.999	0.183	0.061	18.677	-0.30	-0.13	41.93	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:384	WT901BLE67(34EC198DD516)	0.003	-0.004	1.000	0.244	0.183	18.311	-0.30	-0.13	42.00	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:384	WT901BLE67(34EC198DD516)	0.003	-0.004	1.000	0.244	0.183	18.311	-0.30	-0.13	42.07	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:385	WT901BLE67(34EC198DD516)	0.003	-0.004	1.000	0.244	0.183	18.311	-0.30	-0.13	42.13	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:385	WT901BLE67(34EC198DD516)	0.003	-0.004	1.000	0.244	0.183	18.311	-0.30	-0.13	42.20	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	0.003	0.002	0.999	0.183	0.122	18.738	-0.30	-0.13	42.27	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	0.003	0.002	0.999	0.183	0.122	18.738	-0.29	-0.13	42.34	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	-0.010	0.002	0.999	0.183	0.122	18.738	-0.29	-0.13	42.41	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	-0.010	0.000	1.003	0.122	0.122	16.968	-0.29	-0.13	42.47	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	-0.010	0.000	1.003	0.122	0.122	16.968	-0.29	-0.13	42.53	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	-0.010	0.000	1.003	0.122	0.122	16.968	-0.29	-0.13	42.59	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	0.013	0.000	1.003	0.122	0.122	16.968	-0.29	-0.13	42.66	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:443	WT901BLE67(34EC198DD516)	0.013	-0.013	1.001	0.122	0.000	16.174	-0.29	-0.13	42.71	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:471	WT901BLE67(34EC198DD516)	0.013	-0.013	1.001	0.122	0.000	16.174	-0.29	-0.13	42.77	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:471	WT901BLE67(34EC198DD516)	0.013	-0.013	1.001	0.122	0.000	16.174	-0.29	-0.13	42.83	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:471	WT901BLE67(34EC198DD516)	0.004	-0.013	1.001	0.122	0.000	16.174	-0.29	-0.13	42.89	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:471	WT901BLE67(34EC198DD516)	0.004	-0.003	1.001	0.061	-0.122	17.517	-0.29	-0.13	42.95	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:472	WT901BLE67(34EC198DD516)	0.004	-0.003	1.001	0.061	-0.122	17.517	-0.29	-0.13	43.01	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:472	WT901BLE67(34EC198DD516)	0.004	-0.003	1.001	0.061	-0.122	17.517	-0.29	-0.13	43.08	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:472	WT901BLE67(34EC198DD516)	0.008	-0.003	1.001	0.061	-0.122	17.517	-0.29	-0.13	43.14	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:472	WT901BLE67(34EC198DD516)	0.008	0.001	1.000	0.122	-0.061	18.250	-0.29	-0.13	43.20	13.975	20.175	32.342	-0.93976	0.00223	0.00192	-0.34167	29.1	10055.1.2	50
2023-11-3 14:17:11:532	WT901BLE67(34EC198DD516)	0.008	0.001	1.000	0.122	-0.061	18.250	-0.29	-0.13	43.28	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:532	WT901BLE67(34EC198DD516)	-0.017	0.001	1.000	0.122	-0.061	18.250	-0.29	-0.13	43.34	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:532	WT901BLE67(34EC198DD516)	-0.017	-0.003	1.000	0.000	-0.122	15.198	-0.29	-0.13	43.39	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:532	WT901BLE67(34EC198DD516)	-0.017	-0.003	1.000	0.000	-0.122	15.198	-0.29	-0.13	43.45	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:532	WT901BLE67(34EC198DD516)	-0.017	-0.003	1.000	0.000	-0.122	15.198	-0.29	-0.13	43.50	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:532	WT901BLE67(34EC198DD516)	0.020	-0.003	1.000	0.000	-0.122	15.198	-0.28	-0.13	43.55	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:533	WT901BLE67(34EC198DD516)	0.020	-0.007	1.000	0.000	0.061	15.015	-0.28	-0.13	43.60	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:533	WT901BLE67(34EC198DD516)	0.020	-0.007	1.000	0.000	0.061	15.015	-0.28	-0.13	43.65	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:594	WT901BLE67(34EC198DD516)	0.023	-0.007	1.000	0.000	0.061	15.015	-0.28	-0.13	43.71	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:595	WT901BLE67(34EC198DD516)	0.023	-0.003	0.999	0.000	0.000	18.555	-0.28	-0.13	43.78	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:595	WT901BLE67(34EC198DD516)	0.023	-0.003	0.999	0.000	0.000	18.555	-0.28	-0.13	43.85	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:595	WT901BLE67(34EC198DD516)	0.023	-0.003	0.999	0.000	0.000	18.555	-0.28	-0.13	43.92	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:595	WT901BLE67(34EC198DD516)	0.000	-0.003	0.999	0.000	0.000	18.555	-0.28	-0.13	43.98	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:595	WT901BLE67(34EC198DD516)	0.000	-0.003	1.000	0.000	0.000	17.273	-0.28	-0.13	44.04	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:595	WT901BLE67(34EC198DD516)	0.000	-0.003	1.000	0.000	0.000	17.273	-0.28	-0.13	44.11	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:595	WT901BLE67(34EC198DD516)	0.000	-0.003	1.000	0.000	0.000	17.273	-0.28	-0.13	44.17	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:628	WT901BLE67(34EC198DD516)	0.013	-0.003	1.000	0.000	0.000	17.273	-0.28	-0.13	44.23	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:628	WT901BLE67(34EC198DD516)	0.013	-0.002	0.999	0.061	0.122	18.555	-0.28	-0.13	44.30	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:628	WT901BLE67(34EC198DD516)	0.013	-0.002	0.999	0.061	0.122	18.555	-0.28	-0.13	44.37	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:629	WT901BLE67(34EC198DD516)	0.009	-0.002	0.999	0.061	0.122	18.555	-0.28	-0.13	44.43	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:629	WT901BLE67(34EC198DD516)	0.009	-0.000	0.998	0.061	0.244	18.799	-0.28	-0.13	44.51	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:629	WT901BLE67(34EC198DD516)	0.009	-0.000	0.998	0.061	0.244	18.799	-0.28	-0.13	44.58	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:629	WT901BLE67(34EC198DD516)	0.009	-0.000	0.998	0.061	0.244	18.799	-0.28	-0.13	44.64	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:629	WT901BLE67(34EC198DD516)	0.012	-0.000	0.998	0.061	0.244	18.799	-0.28	-0.13	44.71	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:653	WT901BLE67(34EC198DD516)	0.012	-0.002	0.999	0.122	0.183	17.456	-0.28	-0.13	44.77	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:653	WT901BLE67(34EC198DD516)	0.012	-0.002	0.999	0.122	0.183	17.456	-0.28	-0.13	44.84	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:653	WT901BLE67(34EC198DD516)	-0.004	-0.002	0.999	0.122	0.183	17.456	-0.28	-0.13	44.90	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:653	WT901BLE67(34EC198DD516)	-0.004	-0.004	1.001	0.244	0.122	18.860	-0.27	-0.13	44.97	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:653	WT901BLE67(34EC198DD516)	-0.004	-0.004	1.001	0.244	0.122	18.860	-0.27	-0.13	45.03	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:653	WT901BLE67(34EC198DD516)	-0.004	-0.004	1.001	0.244	0.122	18.860	-0.27	-0.13	45.10	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:654	WT901BLE67(34EC198DD516)	0.014	-0.004	1.001	0.244	0.122	18.860	-0.27	-0.13	45.17	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:654	WT901BLE67(34EC198DD516)	0.014	0.004	0.999	0.183	0.122	18.860	-0.27	-0.13	45.24	13.975	20.175	32.342	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	0.014	0.004	0.999	0.183	0.122	18.860	-0.27	-0.13	45.31	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	0.014	0.004	0.999	0.183	0.122	18.860	-0.27	-0.13	45.38	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	-0.044	0.004	0.999	0.183	0.122	18.860	-0.27	-0.13	45.44	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	-0.044	-0.010	1.008	0.244	0.061	15.076	-0.27	-0.13	45.50	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	-0.044	-0.010	1.008	0.244	0.061	15.076	-0.26	-0.13	45.55	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	0.035	-0.010	1.008	0.244	0.061	15.076	-0.26	-0.13	45.60	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	0.035	-0.000	0.998	0.000	0.000	15.625	-0.26	-0.13	45.65	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:715	WT901BLE67(34EC198DD516)	0.035	-0.000	0.998	0.000	0.000	15.625	-0.26	-0.12	45.71	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:743	WT901BLE67(34EC198DD516)	0.035	-0.000	0.998	0.000	0.000	15.625	-0.26	-0.13	45.76	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:744	WT901BLE67(34EC198DD516)	0.009	-0.000	0.998	0.000	0.000	15.625	-0.26	-0.13	45.81	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:744	WT901BLE67(34EC198DD516)	0.009	-0.003	1.000	0.000	0.000	18.005	-0.26	-0.13	45.88	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:744	WT901BLE67(34EC198DD516)	0.009	-0.003	1.000	0.000	0.000	18.005	-0.26	-0.13	45.94	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:744	WT901BLE67(34EC198DD516)	0.009	-0.003	1.000	0.000	0.000	18.005	-0.26	-0.13	46.01	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:744	WT901BLE67(34EC198DD516)	0.006	-0.003	1.000	0.000	0.000	18.005	-0.26	-0.13	46.07	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:744	WT901BLE67(34EC198DD516)	0.006	-0.001	1.000	0.000	0.000	17.029	-0.26	-0.13	46.13	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:744	WT901BLE67(34EC198DD516)	0.006	-0.001	1.000	0.000	0.000	17.029	-0.26	-0.13	46.19	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.011	-0.001	1.000	0.000	0.000	17.029	-0.26	-0.13	46.25	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.011	-0.003	1.000	0.000	0.000	17.456	-0.26	-0.13	46.31	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.011	-0.003	1.000	0.000	0.000	17.456	-0.26	-0.13	46.37	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.011	-0.003	1.000	0.000	0.000	17.456	-0.26	-0.13	46.44	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.000	-0.003	1.000	0.000	0.000	17.456	-0.26	-0.13	46.50	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.000	-0.001	0.999	0.122	-0.061	17.944	-0.26	-0.13	46.56	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.000	-0.001	0.999	0.122	-0.061	17.944	-0.26	-0.13	46.63	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:772	WT901BLE67(34EC198DD516)	0.000	-0.001	0.999	0.122	-0.061	17.944	-0.26	-0.13	46.69	13.675	18.458	32.675	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:832	WT901BLE67(34EC198DD516)	0.009	-0.001	0.999	0.122	-0.061	17.944	-0.26	-0.13	46.75	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:833	WT901BLE67(34EC198DD516)	0.009	-0.002	1.001	0.000	0.000	17.273	-0.26	-0.13	46.81	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:833	WT901BLE67(34EC198DD516)	0.009	-0.002	1.001	0.000	0.000	17.273	-0.26	-0.13	46.87	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:833	WT901BLE67(34EC198DD516)	0.011	-0.002	1.001	0.000	0.000	17.273	-0.26	-0.13	46.93	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:833	WT901BLE67(34EC198DD516)	0.011	-0.002	1.001	0.000	0.061	18.066	-0.26	-0.13	47.00	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:833	WT901BLE67(34EC198DD516)	0.011	-0.002	1.001	0.000	0.061	18.066	-0.26	-0.13	47.07	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:833	WT901BLE67(34EC198DD516)	0.011	-0.002	1.001	0.000	0.061	18.066	-0.26	-0.13	47.13	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:833	WT901BLE67(34EC198DD516)	0.001	-0.002	1.001	0.000	0.061	18.066	-0.26	-0.13	47.19	13.242	16.758	33.417	-0.93204	0.00198	0.00195	-0.36221	29.1	10055.1.2	50
2023-11-3 14:17:11:894	WT901BLE67(34EC198DD516)	0.001	0.000	0.997	0.061	0.061	18.066	-0.26	-0.13	47.26	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:894	WT901BLE67(34EC198DD516)	0.001	0.000	0.997	0.061	0.061	18.066	-0.26	-0.13	47.32	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:894	WT901BLE67(34EC198DD516)	-0.006	0.000	0.997	0.061	0.061	18.066	-0.26	-0.13	47.38	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:894	WT901BLE67(34EC198DD516)	-0.006	-0.002	1.002	0.183	0.000	16.052	-0.26	-0.13	47.44	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:894	WT901BLE67(34EC198DD516)	-0.006	-0.002	1.002	0.183	0.000	16.052	-0.25	-0.13	47.49	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:895	WT901BLE67(34EC198DD516)	-0.006	-0.002	1.002	0.183	0.000	16.052	-0.25	-0.13	47.55	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:895	WT901BLE67(34EC198DD516)	0.029	-0.002	1.002	0.183	0.000	16.052	-0.25	-0.13	47.60	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:895	WT901BLE67(34EC198DD516)	0.029	-0.006	1.000	0.061	0.122	16.296	-0.25	-0.13	47.66	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:923	WT901BLE67(34EC198DD516)	0.029	-0.006	1.000	0.061	0.122	16.296	-0.25	-0.13	47.71	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:923	WT901BLE67(34EC198DD516)	0.029	-0.006	1.000	0.061	0.122	16.296	-0.25	-0.13	47.77	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:923	WT901BLE67(34EC198DD516)	0.003	-0.006	1.000	0.061	0.122	16.296	-0.25	-0.13	47.82	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:923	WT901BLE67(34EC198DD516)	0.003	-0.001	1.002	0.061	0.183	18.860	-0.25	-0.13	47.89	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:923	WT901BLE67(34EC198DD516)	0.003	-0.001	1.002	0.061	0.183	18.860	-0.25	-0.13	47.96	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:923	WT901BLE67(34EC198DD516)	0.003	-0.001	1.002	0.061	0.183	18.860	-0.25	-0.13	48.03	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:924	WT901BLE67(34EC198DD516)	0.003	-0.001	0.998	0.183	-0.061	17.456	-0.25	-0.13	48.09	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
2023-11-3 14:17:11:924	WT901BLE67(34EC198DD516)	0.003	-0.001	0.998	0.183	-0.061	17.456	-0.25	-0.13	48.15	13.242	16.758	33.417	-0.91611	0.00159	0.00198	-0.40079	29.1	10055.1.2	50
