时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2023-11-3 14:16:49:121	WT901BLE67(34EC198DD516)	0.008	-0.008	1.000	0.000	0.000	17.395	-0.48	-0.13	12.44	6.433	31.425	41.775	-0.99680	0.00418	0.00150	-0.07913	29.1	10055.1.2	50
2023-11-3 14:16:49:121	WT901BLE67(34EC198DD516)	0.008	-0.004	1.000	0.000	0.000	18.799	-0.48	-0.13	12.54	6.433	31.425	41.775	-0.99680	0.00418	0.00150	-0.07913	29.1	10055.1.2	50
2023-11-3 14:16:49:121	WT901BLE67(34EC198DD516)	0.008	-0.004	1.000	0.000	0.000	18.799	-0.48	-0.13	12.64	6.433	31.425	41.775	-0.99680	0.00418	0.00150	-0.07913	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	-0.020	-0.004	1.000	0.000	0.000	18.799	-0.48	-0.13	12.74	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	-0.020	-0.004	1.000	0.000	0.061	16.785	-0.48	-0.13	12.83	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	-0.020	-0.004	1.000	0.000	0.061	16.785	-0.48	-0.13	12.91	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	-0.020	-0.004	1.000	0.000	0.061	16.785	-0.48	-0.13	13.01	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	0.017	-0.004	1.000	0.000	0.061	16.785	-0.48	-0.13	13.10	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	0.017	-0.007	1.000	0.000	0.000	15.564	-0.48	-0.13	13.18	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	0.017	-0.007	1.000	0.000	0.000	15.564	-0.48	-0.13	13.27	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:183	WT901BLE67(34EC198DD516)	0.017	-0.007	1.000	0.000	0.000	15.564	-0.48	-0.13	13.35	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:211	WT901BLE67(34EC198DD516)	0.029	-0.007	1.000	0.000	0.000	15.564	-0.48	-0.13	13.44	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:211	WT901BLE67(34EC198DD516)	0.029	-0.009	1.001	-0.061	0.000	17.883	-0.48	-0.13	13.53	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:211	WT901BLE67(34EC198DD516)	0.029	-0.009	1.001	-0.061	0.000	17.883	-0.48	-0.13	13.63	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:211	WT901BLE67(34EC198DD516)	0.029	-0.009	1.001	-0.061	0.000	17.883	-0.48	-0.13	13.72	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:211	WT901BLE67(34EC198DD516)	-0.005	-0.009	1.001	-0.061	0.000	17.883	-0.48	-0.13	13.82	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:211	WT901BLE67(34EC198DD516)	-0.005	-0.006	0.998	-0.061	0.061	18.311	-0.48	-0.13	13.91	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:212	WT901BLE67(34EC198DD516)	-0.005	-0.006	0.998	-0.061	0.061	18.311	-0.48	-0.13	14.01	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:212	WT901BLE67(34EC198DD516)	-0.005	-0.006	0.998	-0.061	0.061	18.311	-0.48	-0.13	14.11	6.433	31.425	41.775	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:274	WT901BLE67(34EC198DD516)	-0.005	-0.008	1.000	-0.183	0.122	18.433	-0.48	-0.13	14.22	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:274	WT901BLE67(34EC198DD516)	-0.005	-0.008	1.000	-0.183	0.122	18.433	-0.48	-0.13	14.32	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:274	WT901BLE67(34EC198DD516)	-0.005	-0.008	1.000	-0.183	0.122	18.433	-0.48	-0.13	14.41	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:274	WT901BLE67(34EC198DD516)	0.008	-0.008	1.000	-0.183	0.122	18.433	-0.48	-0.13	14.51	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:274	WT901BLE67(34EC198DD516)	0.008	-0.007	1.000	0.183	-0.061	16.602	-0.48	-0.13	14.61	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:274	WT901BLE67(34EC198DD516)	0.008	-0.007	1.000	0.183	-0.061	16.602	-0.48	-0.13	14.69	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:275	WT901BLE67(34EC198DD516)	0.008	-0.007	1.000	0.183	-0.061	16.602	-0.48	-0.13	14.79	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:275	WT901BLE67(34EC198DD516)	0.003	-0.007	1.000	0.183	-0.061	16.602	-0.48	-0.13	14.88	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:303	WT901BLE67(34EC198DD516)	0.003	-0.006	0.998	0.183	-0.122	18.127	-0.48	-0.13	14.98	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:304	WT901BLE67(34EC198DD516)	0.003	-0.006	0.998	0.183	-0.122	18.127	-0.48	-0.13	15.08	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:304	WT901BLE67(34EC198DD516)	0.003	-0.006	0.998	0.183	-0.122	18.127	-0.47	-0.13	15.18	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:304	WT901BLE67(34EC198DD516)	0.007	-0.006	0.998	0.183	-0.122	18.127	-0.47	-0.13	15.28	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:304	WT901BLE67(34EC198DD516)	0.007	-0.007	1.000	0.122	-0.122	17.090	-0.47	-0.13	15.37	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:304	WT901BLE67(34EC198DD516)	0.007	-0.007	1.000	0.122	-0.122	17.090	-0.47	-0.13	15.46	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:304	WT901BLE67(34EC198DD516)	0.016	-0.007	1.000	0.122	-0.122	17.090	-0.47	-0.13	15.56	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:304	WT901BLE67(34EC198DD516)	0.016	-0.005	0.999	0.061	0.000	18.127	-0.47	-0.13	15.66	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:335	WT901BLE67(34EC198DD516)	0.016	-0.005	0.999	0.061	0.000	18.127	-0.47	-0.13	15.75	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:335	WT901BLE67(34EC198DD516)	0.016	-0.005	0.999	0.061	0.000	18.127	-0.47	-0.13	15.85	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:335	WT901BLE67(34EC198DD516)	-0.012	-0.005	0.999	0.061	0.000	18.127	-0.47	-0.13	15.95	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:335	WT901BLE67(34EC198DD516)	-0.012	-0.005	1.000	0.061	0.000	16.541	-0.47	-0.13	16.04	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:335	WT901BLE67(34EC198DD516)	-0.012	-0.005	1.000	0.061	0.000	16.541	-0.47	-0.13	16.13	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:336	WT901BLE67(34EC198DD516)	0.010	-0.005	1.000	0.061	0.000	16.541	-0.47	-0.13	16.23	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:336	WT901BLE67(34EC198DD516)	0.010	-0.007	1.000	0.000	0.000	16.113	-0.47	-0.13	16.31	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:336	WT901BLE67(34EC198DD516)	0.010	-0.007	1.000	0.000	0.000	16.113	-0.47	-0.13	16.40	9.367	30.200	40.525	-0.99396	0.00403	0.00159	-0.10922	29.1	10055.1.2	50
2023-11-3 14:16:49:392	WT901BLE67(34EC198DD516)	0.010	-0.007	1.000	0.000	0.000	16.113	-0.47	-0.13	16.49	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:392	WT901BLE67(34EC198DD516)	0.026	-0.007	1.000	0.000	0.000	16.113	-0.47	-0.13	16.58	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:392	WT901BLE67(34EC198DD516)	0.026	-0.007	1.000	0.000	0.000	18.677	-0.47	-0.13	16.68	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:393	WT901BLE67(34EC198DD516)	0.026	-0.007	1.000	0.000	0.000	18.677	-0.47	-0.13	16.79	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:393	WT901BLE67(34EC198DD516)	0.026	-0.007	1.000	0.000	0.000	18.677	-0.47	-0.13	16.89	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:393	WT901BLE67(34EC198DD516)	-0.003	-0.007	1.000	0.000	0.000	18.677	-0.47	-0.13	16.99	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:393	WT901BLE67(34EC198DD516)	-0.003	-0.006	1.000	0.000	0.000	17.822	-0.47	-0.13	17.08	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:393	WT901BLE67(34EC198DD516)	-0.003	-0.006	1.000	0.000	0.000	17.822	-0.47	-0.13	17.18	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:421	WT901BLE67(34EC198DD516)	-0.003	-0.006	1.000	0.000	0.000	17.822	-0.47	-0.13	17.28	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:422	WT901BLE67(34EC198DD516)	0.008	-0.006	1.000	0.000	0.000	17.822	-0.47	-0.13	17.38	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:422	WT901BLE67(34EC198DD516)	0.008	-0.005	0.998	0.000	0.000	18.799	-0.47	-0.13	17.48	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:422	WT901BLE67(34EC198DD516)	0.008	-0.005	0.998	0.000	0.000	18.799	-0.47	-0.13	17.58	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:422	WT901BLE67(34EC198DD516)	0.008	-0.005	0.998	0.000	0.000	18.799	-0.47	-0.13	17.69	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:422	WT901BLE67(34EC198DD516)	0.007	-0.005	0.998	0.000	0.000	18.799	-0.47	-0.13	17.79	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:422	WT901BLE67(34EC198DD516)	0.007	-0.006	1.000	0.000	0.122	18.127	-0.47	-0.13	17.89	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:422	WT901BLE67(34EC198DD516)	0.007	-0.006	1.000	0.000	0.122	18.127	-0.47	-0.13	17.99	9.367	30.200	40.525	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	0.007	-0.006	1.000	0.000	0.122	18.127	-0.47	-0.13	18.09	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	0.007	-0.004	0.999	0.061	0.061	18.066	-0.47	-0.13	18.19	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	0.007	-0.004	0.999	0.061	0.061	18.066	-0.47	-0.13	18.29	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	0.007	-0.004	0.999	0.061	0.061	18.066	-0.47	-0.13	18.39	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	-0.010	-0.004	0.999	0.061	0.061	18.066	-0.46	-0.13	18.48	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	-0.010	-0.006	0.999	0.000	0.122	18.616	-0.46	-0.13	18.59	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	-0.010	-0.006	0.999	0.000	0.122	18.616	-0.46	-0.13	18.69	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:484	WT901BLE67(34EC198DD516)	-0.010	-0.006	0.999	0.000	0.122	18.616	-0.46	-0.13	18.79	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	0.014	-0.006	0.999	0.000	0.122	18.616	-0.46	-0.13	18.90	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	0.014	0.000	1.000	0.000	0.061	17.395	-0.46	-0.13	18.99	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	0.014	0.000	1.000	0.000	0.061	17.395	-0.46	-0.13	19.09	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	-0.014	0.000	1.000	0.000	0.061	17.395	-0.46	-0.13	19.18	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	-0.014	-0.012	1.000	0.244	-0.061	15.015	-0.46	-0.13	19.27	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	-0.014	-0.012	1.000	0.244	-0.061	15.015	-0.46	-0.13	19.35	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	-0.014	-0.012	1.000	0.244	-0.061	15.015	-0.46	-0.13	19.44	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:512	WT901BLE67(34EC198DD516)	0.008	-0.012	1.000	0.244	-0.061	15.015	-0.46	-0.12	19.52	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	0.008	-0.007	0.999	0.183	-0.244	17.029	-0.46	-0.13	19.62	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	0.008	-0.007	0.999	0.183	-0.244	17.029	-0.46	-0.13	19.71	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	0.030	-0.007	0.999	0.183	-0.244	17.029	-0.46	-0.13	19.81	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	0.030	-0.005	0.999	0.061	-0.122	17.090	-0.45	-0.13	19.90	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	0.030	-0.005	0.999	0.061	-0.122	17.090	-0.45	-0.13	20.00	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	0.030	-0.005	0.999	0.061	-0.122	17.090	-0.45	-0.13	20.09	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	-0.000	-0.005	0.999	0.061	-0.122	17.090	-0.45	-0.13	20.19	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:573	WT901BLE67(34EC198DD516)	-0.000	-0.010	1.001	0.061	-0.061	17.456	-0.45	-0.13	20.28	11.458	29.175	38.917	-0.99063	0.00394	0.00168	-0.13620	29.1	10055.1.2	50
2023-11-3 14:16:49:602	WT901BLE67(34EC198DD516)	-0.000	-0.010	1.001	0.061	-0.061	17.456	-0.45	-0.13	20.37	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:602	WT901BLE67(34EC198DD516)	-0.000	-0.010	1.001	0.061	-0.061	17.456	-0.45	-0.13	20.47	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:602	WT901BLE67(34EC198DD516)	0.000	-0.010	1.001	0.061	-0.061	17.456	-0.45	-0.13	20.57	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:602	WT901BLE67(34EC198DD516)	0.000	-0.008	1.000	0.061	-0.061	18.250	-0.45	-0.13	20.67	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:602	WT901BLE67(34EC198DD516)	0.000	-0.008	1.000	0.061	-0.061	18.250	-0.45	-0.13	20.76	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:602	WT901BLE67(34EC198DD516)	0.000	-0.008	1.000	0.061	-0.061	18.250	-0.45	-0.13	20.87	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:602	WT901BLE67(34EC198DD516)	0.023	-0.008	1.000	0.061	-0.061	18.250	-0.45	-0.13	20.97	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:603	WT901BLE67(34EC198DD516)	0.023	-0.002	1.000	0.061	-0.061	18.860	-0.45	-0.13	21.07	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:662	WT901BLE67(34EC198DD516)	0.023	-0.002	1.000	0.061	-0.061	18.860	-0.45	-0.13	21.17	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:662	WT901BLE67(34EC198DD516)	0.023	-0.002	1.000	0.061	-0.061	18.860	-0.45	-0.13	21.27	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:663	WT901BLE67(34EC198DD516)	-0.004	-0.002	1.000	0.061	-0.061	18.860	-0.45	-0.13	21.37	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:663	WT901BLE67(34EC198DD516)	-0.004	-0.007	1.000	0.000	-0.061	17.212	-0.45	-0.13	21.47	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:663	WT901BLE67(34EC198DD516)	-0.004	-0.007	1.000	0.000	-0.061	17.212	-0.44	-0.13	21.56	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:663	WT901BLE67(34EC198DD516)	0.018	-0.007	1.000	0.000	-0.061	17.212	-0.44	-0.13	21.65	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:663	WT901BLE67(34EC198DD516)	0.018	-0.004	0.999	-0.061	0.061	19.348	-0.45	-0.13	21.76	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:663	WT901BLE67(34EC198DD516)	0.018	-0.004	0.999	-0.061	0.061	19.348	-0.45	-0.13	21.86	11.458	29.175	38.917	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:693	WT901BLE67(34EC198DD516)	0.001	-0.004	0.999	-0.061	0.061	19.348	-0.45	-0.13	21.97	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:694	WT901BLE67(34EC198DD516)	0.001	-0.005	1.000	-0.061	0.122	19.348	-0.45	-0.13	22.07	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:694	WT901BLE67(34EC198DD516)	0.001	-0.005	1.000	-0.061	0.122	19.348	-0.45	-0.13	22.17	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:694	WT901BLE67(34EC198DD516)	0.001	-0.005	1.000	-0.061	0.122	19.348	-0.45	-0.13	22.27	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:694	WT901BLE67(34EC198DD516)	-0.022	-0.005	1.000	-0.061	0.122	19.348	-0.45	-0.13	22.38	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:694	WT901BLE67(34EC198DD516)	-0.022	-0.006	1.001	-0.061	0.244	15.930	-0.45	-0.13	22.47	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:694	WT901BLE67(34EC198DD516)	-0.022	-0.006	1.001	-0.061	0.244	15.930	-0.45	-0.13	22.55	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:694	WT901BLE67(34EC198DD516)	-0.022	-0.006	1.001	-0.061	0.244	15.930	-0.45	-0.13	22.64	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	0.032	-0.006	1.001	-0.061	0.244	15.930	-0.45	-0.13	22.73	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	0.032	-0.004	0.997	0.000	0.244	16.418	-0.45	-0.12	22.82	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	0.032	-0.004	0.997	0.000	0.244	16.418	-0.45	-0.12	22.91	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	0.032	-0.004	0.997	0.000	0.244	16.418	-0.45	-0.12	23.00	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	0.021	-0.004	0.997	0.000	0.244	16.418	-0.45	-0.12	23.09	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	0.021	-0.001	0.998	0.061	0.244	19.958	-0.45	-0.12	23.19	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	0.021	-0.001	0.998	0.061	0.244	19.958	-0.44	-0.12	23.30	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:722	WT901BLE67(34EC198DD516)	-0.026	-0.001	0.998	0.061	0.244	19.958	-0.44	-0.12	23.41	12.883	28.208	37.325	-0.98560	0.00375	0.00174	-0.16882	29.1	10055.1.2	50
2023-11-3 14:16:49:783	WT901BLE67(34EC198DD516)	-0.026	-0.013	1.003	0.732	-0.122	17.883	-0.44	-0.12	23.51	12.883	28.208	37.325	-0.97952	0.00363	0.00180	-0.20102	29.1	10055.1.2	50
