时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2023-11-3 14:17:32:266	WT901BLE67(34EC198DD516)	-0.003	-0.002	1.000	0.000	0.183	15.198	-0.28	-0.11	47.08	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	-0.003	-0.002	1.000	0.000	0.183	15.198	-0.28	-0.10	47.13	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	0.030	-0.002	1.000	0.000	0.183	15.198	-0.28	-0.10	47.18	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	0.030	-0.006	1.000	-0.061	0.122	16.174	-0.28	-0.10	47.24	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	0.030	-0.006	1.000	-0.061	0.122	16.174	-0.28	-0.10	47.30	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	0.003	-0.006	1.000	-0.061	0.122	16.174	-0.28	-0.10	47.35	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	0.003	-0.002	0.999	0.061	0.061	19.287	-0.28	-0.10	47.42	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	0.003	-0.002	0.999	0.061	0.061	19.287	-0.28	-0.10	47.49	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:293	WT901BLE67(34EC198DD516)	0.003	-0.002	0.999	0.061	0.061	19.287	-0.28	-0.10	47.57	12.867	16.058	34.217	-0.92334	0.00198	0.00180	-0.38385	29.1	10055.1.2	50
2023-11-3 14:17:32:355	WT901BLE67(34EC198DD516)	0.003	-0.002	0.999	0.061	0.061	19.287	-0.28	-0.10	47.64	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:355	WT901BLE67(34EC198DD516)	0.003	0.000	1.000	0.061	0.000	17.456	-0.27	-0.10	47.70	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:355	WT901BLE67(34EC198DD516)	0.003	0.000	1.000	0.061	0.000	17.456	-0.27	-0.10	47.76	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:355	WT901BLE67(34EC198DD516)	-0.014	0.000	1.000	0.061	0.000	17.456	-0.27	-0.10	47.83	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:355	WT901BLE67(34EC198DD516)	-0.014	-0.002	1.002	0.122	0.000	17.090	-0.27	-0.10	47.89	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:355	WT901BLE67(34EC198DD516)	-0.014	-0.002	1.002	0.122	0.000	17.090	-0.27	-0.10	47.95	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:355	WT901BLE67(34EC198DD516)	-0.014	-0.002	1.002	0.122	0.000	17.090	-0.27	-0.10	48.01	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:356	WT901BLE67(34EC198DD516)	0.021	-0.002	1.002	0.122	0.000	17.090	-0.27	-0.10	48.07	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:384	WT901BLE67(34EC198DD516)	0.021	-0.001	0.998	0.122	0.000	17.456	-0.27	-0.10	48.14	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:385	WT901BLE67(34EC198DD516)	0.021	-0.001	0.998	0.122	0.000	17.456	-0.27	-0.10	48.20	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:385	WT901BLE67(34EC198DD516)	0.021	-0.001	0.998	0.122	0.000	17.456	-0.27	-0.10	48.26	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:385	WT901BLE67(34EC198DD516)	0.005	-0.001	0.998	0.122	0.000	17.456	-0.27	-0.10	48.32	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:385	WT901BLE67(34EC198DD516)	0.005	-0.004	0.998	0.183	0.000	16.785	-0.27	-0.10	48.38	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:385	WT901BLE67(34EC198DD516)	0.005	-0.004	0.998	0.183	0.000	16.785	-0.27	-0.10	48.44	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:385	WT901BLE67(34EC198DD516)	0.008	-0.004	0.998	0.183	0.000	16.785	-0.26	-0.10	48.50	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:385	WT901BLE67(34EC198DD516)	0.008	-0.004	1.002	0.000	0.000	17.090	-0.26	-0.10	48.57	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	0.008	-0.004	1.002	0.000	0.000	17.090	-0.26	-0.10	48.63	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	0.008	-0.004	1.002	0.000	0.000	17.090	-0.26	-0.10	48.69	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	-0.012	-0.004	1.002	0.000	0.000	17.090	-0.26	-0.10	48.75	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	-0.012	-0.003	1.002	-0.061	-0.061	17.883	-0.26	-0.10	48.82	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	-0.012	-0.003	1.002	-0.061	-0.061	17.883	-0.26	-0.10	48.88	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	-0.000	-0.003	1.002	-0.061	-0.061	17.883	-0.26	-0.10	48.95	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	-0.000	-0.002	0.999	0.000	-0.061	15.930	-0.26	-0.10	49.00	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:445	WT901BLE67(34EC198DD516)	-0.000	-0.002	0.999	0.000	-0.061	15.930	-0.26	-0.10	49.06	12.867	16.058	34.217	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	-0.000	-0.002	0.999	0.000	-0.061	15.930	-0.26	-0.10	49.12	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	0.029	-0.002	0.999	0.000	-0.061	15.930	-0.26	-0.10	49.17	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	0.029	-0.004	0.999	0.000	0.000	16.479	-0.26	-0.10	49.24	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	0.029	-0.004	0.999	0.000	0.000	16.479	-0.26	-0.11	49.30	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	0.029	-0.004	0.999	0.000	0.000	16.479	-0.26	-0.11	49.36	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	-0.004	-0.004	0.999	0.000	0.000	16.479	-0.26	-0.11	49.42	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	-0.004	-0.002	0.998	0.000	0.183	18.677	-0.26	-0.11	49.49	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:475	WT901BLE67(34EC198DD516)	-0.004	-0.002	0.998	0.000	0.183	18.677	-0.26	-0.10	49.56	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:565	WT901BLE67(34EC198DD516)	-0.004	-0.002	0.998	0.000	0.183	18.677	-0.26	-0.10	49.63	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:565	WT901BLE67(34EC198DD516)	0.022	-0.002	0.998	0.000	0.183	18.677	-0.26	-0.10	49.70	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:565	WT901BLE67(34EC198DD516)	0.022	-0.000	0.998	0.000	0.061	17.822	-0.26	-0.10	49.77	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:565	WT901BLE67(34EC198DD516)	0.022	-0.000	0.998	0.000	0.061	17.822	-0.26	-0.10	49.83	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:565	WT901BLE67(34EC198DD516)	0.002	-0.000	0.998	0.000	0.061	17.822	-0.26	-0.10	49.90	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.002	-0.004	1.001	0.061	0.183	18.616	-0.26	-0.10	49.97	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.002	-0.004	1.001	0.061	0.183	18.616	-0.26	-0.10	50.04	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.002	-0.004	1.001	0.061	0.183	18.616	-0.26	-0.10	50.11	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.000	-0.004	1.001	0.061	0.183	18.616	-0.26	-0.10	50.19	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.000	-0.001	1.000	0.000	0.122	18.066	-0.26	-0.10	50.26	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.000	-0.001	1.000	0.000	0.122	18.066	-0.26	-0.10	50.32	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.003	-0.001	1.000	0.000	0.122	18.066	-0.26	-0.10	50.39	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:566	WT901BLE67(34EC198DD516)	0.003	-0.002	1.000	0.000	0.183	17.883	-0.26	-0.10	50.47	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:567	WT901BLE67(34EC198DD516)	0.003	-0.002	1.000	0.000	0.183	17.883	-0.26	-0.10	50.53	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:567	WT901BLE67(34EC198DD516)	0.003	-0.002	1.000	0.000	0.183	17.883	-0.26	-0.10	50.60	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:567	WT901BLE67(34EC198DD516)	0.005	-0.002	1.000	0.000	0.183	17.883	-0.26	-0.10	50.67	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	0.005	-0.002	0.999	0.122	0.122	17.700	-0.26	-0.10	50.74	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	0.005	-0.002	0.999	0.122	0.122	17.700	-0.26	-0.10	50.81	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	0.005	-0.002	0.999	0.122	0.122	17.700	-0.26	-0.10	50.88	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	-0.019	-0.002	0.999	0.122	0.122	17.700	-0.26	-0.10	50.95	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	-0.019	0.000	1.001	0.183	0.000	16.907	-0.26	-0.10	51.02	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	-0.019	0.000	1.001	0.183	0.000	16.907	-0.26	-0.10	51.08	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	0.008	0.000	1.001	0.183	0.000	16.907	-0.25	-0.10	51.15	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:627	WT901BLE67(34EC198DD516)	0.008	-0.002	1.001	0.305	-0.061	14.893	-0.25	-0.10	51.20	12.667	14.517	34.925	-0.91553	0.00186	0.00183	-0.40213	29.1	10055.1.2	50
2023-11-3 14:17:32:655	WT901BLE67(34EC198DD516)	0.008	-0.002	1.001	0.305	-0.061	14.893	-0.25	-0.10	51.26	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:655	WT901BLE67(34EC198DD516)	0.018	-0.002	1.001	0.305	-0.061	14.893	-0.25	-0.10	51.32	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:655	WT901BLE67(34EC198DD516)	0.018	-0.005	1.001	0.000	-0.122	15.137	-0.25	-0.10	51.37	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:655	WT901BLE67(34EC198DD516)	0.018	-0.005	1.001	0.000	-0.122	15.137	-0.25	-0.10	51.43	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:655	WT901BLE67(34EC198DD516)	0.018	-0.005	1.001	0.000	-0.122	15.137	-0.25	-0.10	51.49	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:656	WT901BLE67(34EC198DD516)	0.003	-0.005	1.001	0.000	-0.122	15.137	-0.25	-0.10	51.55	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:656	WT901BLE67(34EC198DD516)	0.003	-0.001	0.999	0.000	-0.183	17.822	-0.25	-0.10	51.62	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:656	WT901BLE67(34EC198DD516)	0.003	-0.001	0.999	0.000	-0.183	17.822	-0.25	-0.10	51.69	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:715	WT901BLE67(34EC198DD516)	0.003	-0.001	0.999	0.000	-0.183	17.822	-0.25	-0.10	51.76	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:716	WT901BLE67(34EC198DD516)	0.020	-0.001	0.999	0.000	-0.183	17.822	-0.25	-0.10	51.83	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:716	WT901BLE67(34EC198DD516)	0.020	-0.001	0.996	0.122	-0.122	17.761	-0.25	-0.11	51.90	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:716	WT901BLE67(34EC198DD516)	0.020	-0.001	0.996	0.122	-0.122	17.761	-0.25	-0.11	51.98	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:716	WT901BLE67(34EC198DD516)	0.020	-0.001	0.996	0.122	-0.122	17.761	-0.25	-0.11	52.05	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:716	WT901BLE67(34EC198DD516)	0.002	-0.001	0.996	0.122	-0.122	17.761	-0.25	-0.11	52.12	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:716	WT901BLE67(34EC198DD516)	0.002	-0.004	1.002	0.122	-0.183	18.188	-0.24	-0.11	52.20	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:716	WT901BLE67(34EC198DD516)	0.002	-0.004	1.002	0.122	-0.183	18.188	-0.24	-0.12	52.27	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:743	WT901BLE67(34EC198DD516)	-0.002	-0.004	1.002	0.122	-0.183	18.188	-0.24	-0.12	52.34	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:744	WT901BLE67(34EC198DD516)	-0.002	0.000	1.000	0.000	-0.183	18.005	-0.24	-0.12	52.42	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:744	WT901BLE67(34EC198DD516)	-0.002	0.000	1.000	0.000	-0.183	18.005	-0.24	-0.12	52.49	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:744	WT901BLE67(34EC198DD516)	-0.002	0.000	1.000	0.000	-0.183	18.005	-0.24	-0.12	52.56	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:744	WT901BLE67(34EC198DD516)	0.014	0.000	1.000	0.000	-0.183	18.005	-0.24	-0.12	52.64	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:744	WT901BLE67(34EC198DD516)	0.014	-0.005	0.997	0.000	-0.061	17.639	-0.24	-0.12	52.71	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:744	WT901BLE67(34EC198DD516)	0.014	-0.005	0.997	0.000	-0.061	17.639	-0.24	-0.12	52.78	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:744	WT901BLE67(34EC198DD516)	0.013	-0.005	0.997	0.000	-0.061	17.639	-0.24	-0.12	52.86	12.667	14.517	34.925	-0.90686	0.00171	0.00183	-0.42130	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	0.013	0.000	0.999	0.061	0.122	18.677	-0.24	-0.12	52.93	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	0.013	0.000	0.999	0.061	0.122	18.677	-0.24	-0.12	53.01	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	0.013	0.000	0.999	0.061	0.122	18.677	-0.24	-0.12	53.09	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	-0.020	0.000	0.999	0.061	0.122	18.677	-0.24	-0.12	53.17	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	-0.020	-0.002	1.002	0.061	0.122	17.761	-0.24	-0.12	53.24	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	-0.020	-0.002	1.002	0.061	0.122	17.761	-0.24	-0.12	53.32	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	-0.020	-0.002	1.002	0.061	0.122	17.761	-0.24	-0.12	53.39	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:803	WT901BLE67(34EC198DD516)	0.004	-0.002	1.002	0.061	0.122	17.761	-0.24	-0.12	53.47	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:835	WT901BLE67(34EC198DD516)	0.004	0.000	0.999	0.061	0.000	16.052	-0.24	-0.12	53.54	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:836	WT901BLE67(34EC198DD516)	0.004	0.000	0.999	0.061	0.000	16.052	-0.24	-0.12	53.60	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:836	WT901BLE67(34EC198DD516)	0.031	0.000	0.999	0.061	0.000	16.052	-0.24	-0.12	53.67	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:836	WT901BLE67(34EC198DD516)	0.031	-0.004	0.999	0.122	0.183	16.968	-0.24	-0.12	53.75	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:836	WT901BLE67(34EC198DD516)	0.031	-0.004	0.999	0.122	0.183	16.968	-0.24	-0.12	53.82	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:836	WT901BLE67(34EC198DD516)	0.031	-0.004	0.999	0.122	0.183	16.968	-0.24	-0.12	53.89	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:836	WT901BLE67(34EC198DD516)	-0.010	-0.004	0.999	0.122	0.183	16.968	-0.23	-0.12	53.96	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:836	WT901BLE67(34EC198DD516)	-0.010	0.001	0.998	0.183	0.183	19.348	-0.23	-0.12	54.05	12.667	14.517	34.925	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:862	WT901BLE67(34EC198DD516)	-0.010	0.001	0.998	0.183	0.183	19.348	-0.23	-0.12	54.13	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:862	WT901BLE67(34EC198DD516)	0.010	0.001	0.998	0.183	0.183	19.348	-0.23	-0.12	54.22	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:862	WT901BLE67(34EC198DD516)	0.010	0.001	1.002	0.183	0.000	16.846	-0.23	-0.12	54.29	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:862	WT901BLE67(34EC198DD516)	0.010	0.001	1.002	0.183	0.000	16.846	-0.23	-0.12	54.36	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:863	WT901BLE67(34EC198DD516)	0.010	0.001	1.002	0.183	0.000	16.846	-0.23	-0.12	54.43	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:863	WT901BLE67(34EC198DD516)	0.005	0.001	1.002	0.183	0.000	16.846	-0.23	-0.12	54.51	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:863	WT901BLE67(34EC198DD516)	0.005	-0.003	1.002	0.000	-0.061	17.456	-0.23	-0.12	54.59	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:863	WT901BLE67(34EC198DD516)	0.005	-0.003	1.002	0.000	-0.061	17.456	-0.23	-0.12	54.66	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:923	WT901BLE67(34EC198DD516)	0.005	-0.003	1.002	0.000	-0.061	17.456	-0.23	-0.12	54.74	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:923	WT901BLE67(34EC198DD516)	-0.005	-0.003	1.002	0.000	-0.061	17.456	-0.23	-0.12	54.82	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
2023-11-3 14:17:32:923	WT901BLE67(34EC198DD516)	-0.005	-0.001	0.999	0.000	0.000	18.433	-0.23	-0.12	54.90	13.075	10.925	36.808	-0.89716	0.00143	0.00186	-0.44162	29.1	10055.1.2	50
