时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-9 17:8:57:358	HC-06(556C659059FE)	-0.032	-0.010	0.989	0.061	0.183	19.470	0.17	0.90	97.41	33.7	18258	30
2024-10-9 17:8:57:358	HC-06(556C659059FE)	-0.044	0.010	1.010	-0.183	0.305	19.470	0.17	0.90	97.61	33.5	18258	30
2024-10-9 17:8:57:418	HC-06(556C659059FE)	-0.003	-0.002	0.986	0.000	0.244	17.212	0.17	0.90	97.78	33.4	18258	30
2024-10-9 17:8:57:418	HC-06(556C659059FE)	-0.009	0.008	1.007	-0.061	0.183	17.212	0.18	0.90	97.95	33.5	18258	30
2024-10-9 17:8:57:477	HC-06(556C659059FE)	-0.016	0.000	0.997	-0.244	0.305	17.822	0.18	0.90	98.14	33.4	18258	30
2024-10-9 17:8:57:505	HC-06(556C659059FE)	-0.021	0.003	1.001	-0.244	0.244	17.334	0.18	0.90	98.31	33.5	18258	30
2024-10-9 17:8:57:506	HC-06(556C659059FE)	-0.017	0.001	0.994	0.000	0.305	17.029	0.18	0.90	98.48	33.6	18258	30
2024-10-9 17:8:57:507	HC-06(556C659059FE)	0.006	0.001	1.000	-0.305	0.305	17.273	0.18	0.90	98.65	33.4	18258	30
2024-10-9 17:8:57:508	HC-06(556C659059FE)	-0.017	0.002	1.004	-0.061	0.366	17.944	0.18	0.90	98.83	33.5	18258	30
2024-10-9 17:8:57:538	HC-06(556C659059FE)	0.006	0.005	1.003	-0.366	0.305	17.761	0.18	0.90	99.01	33.6	18258	30
2024-10-9 17:8:57:539	HC-06(556C659059FE)	-0.000	-0.005	0.994	0.000	0.305	17.395	0.18	0.90	99.18	33.4	18258	30
2024-10-9 17:8:57:540	HC-06(556C659059FE)	-0.001	0.007	1.005	-0.061	0.244	18.616	0.18	0.90	99.37	33.5	18258	30
2024-10-9 17:8:57:541	HC-06(556C659059FE)	-0.010	0.001	0.998	-0.061	0.305	18.799	0.18	0.90	99.56	33.5	18258	30
2024-10-9 17:8:57:595	HC-06(556C659059FE)	-0.039	0.006	1.001	0.000	0.305	18.982	0.19	0.90	99.75	33.5	18258	30
2024-10-9 17:8:57:596	HC-06(556C659059FE)	-0.016	0.000	0.997	-0.305	0.244	18.066	0.19	0.90	99.93	33.6	18258	30
2024-10-9 17:8:57:598	HC-06(556C659059FE)	-0.010	0.002	0.999	0.000	0.183	17.639	0.19	0.91	100.11	33.6	18258	30
2024-10-9 17:8:57:658	HC-06(556C659059FE)	-0.025	0.006	1.001	-0.366	0.244	17.883	0.19	0.91	100.29	33.5	18258	30
2024-10-9 17:8:57:686	HC-06(556C659059FE)	-0.036	0.002	0.996	-0.122	0.305	17.029	0.19	0.91	100.46	33.6	18258	30
2024-10-9 17:8:57:687	HC-06(556C659059FE)	-0.003	0.002	0.999	-0.183	0.183	15.686	0.19	0.91	100.62	33.5	18258	30
2024-10-9 17:8:57:688	HC-06(556C659059FE)	-0.003	0.000	1.000	0.183	0.183	15.747	0.19	0.91	100.78	33.5	18258	30
2024-10-9 17:8:57:715	HC-06(556C659059FE)	-0.026	0.005	0.999	-0.122	0.183	16.785	0.20	0.91	100.95	33.5	18258	30
2024-10-9 17:8:57:716	HC-06(556C659059FE)	-0.001	0.006	1.000	-0.122	0.244	15.991	0.20	0.91	101.11	33.5	18258	30
2024-10-9 17:8:57:777	HC-06(556C659059FE)	0.015	-0.001	0.996	0.000	0.305	15.686	0.20	0.91	101.27	33.5	18258	30
2024-10-9 17:8:57:806	HC-06(556C659059FE)	-0.026	0.008	1.008	-0.305	0.366	17.761	0.20	0.91	101.44	33.6	18258	30
2024-10-9 17:8:57:838	HC-06(556C659059FE)	-0.006	0.013	0.993	0.000	0.305	17.944	0.20	0.91	101.62	33.6	18258	30
2024-10-9 17:8:57:896	HC-06(556C659059FE)	0.025	0.000	0.994	-0.244	0.305	17.029	0.20	0.91	101.79	33.5	18258	30
2024-10-9 17:8:57:896	HC-06(556C659059FE)	0.016	-0.001	1.001	0.061	0.305	18.433	0.20	0.91	101.98	33.4	18258	30
2024-10-9 17:8:57:897	HC-06(556C659059FE)	-0.054	0.007	1.000	-0.305	0.366	21.545	0.20	0.91	102.18	33.7	18258	30
2024-10-9 17:8:57:899	HC-06(556C659059FE)	-0.021	0.004	0.991	-0.061	0.427	20.325	0.20	0.91	102.39	33.5	18258	30
2024-10-9 17:8:57:899	HC-06(556C659059FE)	-0.007	0.008	1.005	0.122	0.183	18.250	0.20	0.91	102.58	33.4	18258	30
2024-10-9 17:8:57:926	HC-06(556C659059FE)	-0.037	-0.001	0.998	-0.488	0.366	18.555	0.20	0.91	102.77	33.5	18258	30
2024-10-9 17:8:57:927	HC-06(556C659059FE)	-0.028	0.002	0.996	0.122	0.305	18.372	0.20	0.92	102.95	33.5	18258	30
2024-10-9 17:8:57:928	HC-06(556C659059FE)	0.006	0.006	0.998	0.061	0.183	16.663	0.21	0.92	103.12	33.5	18258	30
2024-10-9 17:8:57:930	HC-06(556C659059FE)	-0.025	0.006	1.003	-0.122	0.183	17.212	0.21	0.92	103.29	33.6	18258	30
2024-10-9 17:8:57:957	HC-06(556C659059FE)	-0.014	0.004	0.991	-0.305	0.244	17.029	0.21	0.92	103.46	33.5	18258	30
2024-10-9 17:8:57:958	HC-06(556C659059FE)	-0.009	0.005	0.998	0.061	0.244	16.907	0.21	0.92	103.63	33.5	18258	30
2024-10-9 17:8:57:958	HC-06(556C659059FE)	-0.026	0.004	0.997	-0.061	0.305	16.907	0.21	0.92	103.80	33.6	18258	30
2024-10-9 17:8:57:959	HC-06(556C659059FE)	-0.045	0.004	1.002	-0.183	0.183	16.724	0.21	0.92	103.97	33.4	18258	30
2024-10-9 17:8:57:984	HC-06(556C659059FE)	0.000	0.006	0.994	-0.244	0.305	15.076	0.21	0.92	104.13	33.4	18258	30
2024-10-9 17:8:57:985	HC-06(556C659059FE)	0.016	0.004	1.002	0.061	0.366	14.771	0.21	0.92	104.28	33.5	18258	30
2024-10-9 17:8:57:987	HC-06(556C659059FE)	-0.009	0.001	1.002	-0.061	0.244	16.296	0.22	0.93	104.44	33.5	18258	30
2024-10-9 17:8:57:987	HC-06(556C659059FE)	-0.038	0.002	1.004	-0.305	0.244	17.517	0.22	0.93	104.61	33.4	18258	30
2024-10-9 17:8:58:16	HC-06(556C659059FE)	0.011	-0.001	0.993	-0.305	0.183	16.479	0.22	0.93	104.78	33.6	18258	30
2024-10-9 17:8:58:17	HC-06(556C659059FE)	-0.019	0.006	1.003	0.061	0.244	16.785	0.22	0.93	104.95	33.5	18258	30
2024-10-9 17:8:58:45	HC-06(556C659059FE)	-0.000	0.003	0.996	-0.183	0.305	17.456	0.22	0.93	105.12	33.7	18258	30
2024-10-9 17:8:58:46	HC-06(556C659059FE)	-0.008	0.005	1.007	0.000	0.305	17.212	0.23	0.93	105.29	33.6	18258	30
2024-10-9 17:8:58:49	HC-06(556C659059FE)	-0.008	0.003	0.994	-0.427	0.305	18.005	0.23	0.93	105.47	33.5	18258	30
2024-10-9 17:8:58:50	HC-06(556C659059FE)	-0.019	0.005	0.999	0.000	0.183	18.433	0.23	0.93	105.66	33.5	18258	30
2024-10-9 17:8:58:76	HC-06(556C659059FE)	-0.017	0.006	1.000	-0.183	0.244	18.005	0.23	0.93	105.84	33.5	18258	30
2024-10-9 17:8:58:77	HC-06(556C659059FE)	0.003	0.017	1.000	0.061	0.427	17.700	0.23	0.93	106.01	33.5	18258	30
2024-10-9 17:8:58:79	HC-06(556C659059FE)	-0.020	-0.001	0.988	-0.549	0.366	18.127	0.23	0.93	106.19	33.6	18258	30
2024-10-9 17:8:58:80	HC-06(556C659059FE)	-0.011	0.009	1.000	0.061	0.122	19.104	0.23	0.93	106.39	33.5	18258	30
2024-10-9 17:8:58:81	HC-06(556C659059FE)	-0.001	0.006	1.002	-0.427	0.183	18.616	0.23	0.93	106.57	33.4	18258	30
2024-10-9 17:8:58:106	HC-06(556C659059FE)	-0.044	0.001	0.999	-0.122	0.305	19.409	0.23	0.93	106.77	33.5	18258	30
2024-10-9 17:8:58:107	HC-06(556C659059FE)	-0.011	0.008	1.000	-0.305	0.305	18.188	0.23	0.93	106.95	33.5	18258	30
2024-10-9 17:8:58:107	HC-06(556C659059FE)	-0.011	0.000	0.996	0.000	0.122	17.395	0.23	0.93	107.13	33.6	18258	30
2024-10-9 17:8:58:137	HC-06(556C659059FE)	-0.024	0.006	1.001	-0.183	0.183	17.883	0.23	0.93	107.31	33.5	18258	30
2024-10-9 17:8:58:138	HC-06(556C659059FE)	-0.018	0.001	0.998	-0.061	0.183	17.151	0.23	0.93	107.48	33.5	18258	30
2024-10-9 17:8:58:138	HC-06(556C659059FE)	0.006	0.005	1.000	-0.122	0.244	16.235	0.24	0.93	107.65	33.6	18258	30
2024-10-9 17:8:58:167	HC-06(556C659059FE)	-0.011	0.003	0.998	0.000	0.244	17.029	0.24	0.93	107.81	33.5	18258	30
2024-10-9 17:8:58:168	HC-06(556C659059FE)	-0.006	0.009	0.999	0.000	0.366	17.578	0.24	0.93	107.99	33.4	18258	30
2024-10-9 17:8:58:169	HC-06(556C659059FE)	-0.016	0.004	1.003	-0.244	0.244	17.517	0.24	0.93	108.17	33.5	18258	30
2024-10-9 17:8:58:170	HC-06(556C659059FE)	0.003	-0.001	0.996	-0.366	0.122	17.822	0.24	0.93	108.34	33.5	18258	30
2024-10-9 17:8:58:226	HC-06(556C659059FE)	-0.018	0.005	1.001	0.061	0.061	19.104	0.24	0.93	108.53	33.5	18258	30
2024-10-9 17:8:58:227	HC-06(556C659059FE)	-0.029	0.002	1.001	-0.549	0.305	19.287	0.24	0.93	108.73	33.4	18258	30
2024-10-9 17:8:58:229	HC-06(556C659059FE)	-0.041	0.000	1.000	0.000	0.183	18.250	0.24	0.93	108.91	33.6	18258	30
2024-10-9 17:8:58:229	HC-06(556C659059FE)	-0.016	0.012	0.999	-0.122	0.122	16.968	0.24	0.93	109.09	33.6	18258	30
2024-10-9 17:8:58:257	HC-06(556C659059FE)	-0.011	0.005	1.005	0.000	0.244	16.235	0.25	0.93	109.25	33.5	18258	30
2024-10-9 17:8:58:258	HC-06(556C659059FE)	0.004	0.000	0.998	-0.061	0.244	16.235	0.25	0.93	109.41	33.6	18258	30
2024-10-9 17:8:58:258	HC-06(556C659059FE)	-0.028	0.004	1.005	-0.122	0.305	16.968	0.25	0.93	109.58	33.6	18258	30
2024-10-9 17:8:58:259	HC-06(556C659059FE)	-0.006	-0.002	0.998	-0.549	0.427	16.785	0.25	0.93	109.75	33.5	18258	30
2024-10-9 17:8:58:286	HC-06(556C659059FE)	0.001	0.004	1.001	0.000	0.305	16.846	0.25	0.93	109.92	33.5	18258	30
2024-10-9 17:8:58:287	HC-06(556C659059FE)	-0.019	0.009	1.001	-0.244	0.305	17.639	0.25	0.93	110.09	33.6	18258	30
2024-10-9 17:8:58:288	HC-06(556C659059FE)	-0.036	0.002	0.999	-0.122	0.305	17.578	0.25	0.93	110.28	33.5	18258	30
2024-10-9 17:8:58:289	HC-06(556C659059FE)	0.022	0.015	1.001	-0.488	0.244	16.113	0.25	0.93	110.44	33.6	18258	30
2024-10-9 17:8:58:290	HC-06(556C659059FE)	0.027	-0.003	0.996	0.122	0.244	17.578	0.25	0.94	110.61	33.4	18258	30
2024-10-9 17:8:58:345	HC-06(556C659059FE)	-0.051	-0.000	1.002	-0.244	0.305	20.508	0.25	0.94	110.81	33.5	18258	30
2024-10-9 17:8:58:346	HC-06(556C659059FE)	-0.051	0.003	0.999	-0.244	0.366	20.142	0.25	0.94	111.01	33.5	18258	30
2024-10-9 17:8:58:346	HC-06(556C659059FE)	0.029	0.009	1.000	0.000	0.122	16.968	0.25	0.94	111.19	33.7	18258	30
2024-10-9 17:8:58:349	HC-06(556C659059FE)	0.010	0.003	1.002	-0.122	0.183	17.761	0.26	0.93	111.36	33.5	18258	30
2024-10-9 17:8:58:376	HC-06(556C659059FE)	-0.036	0.000	1.000	-0.305	0.305	20.691	0.26	0.93	111.57	33.5	18258	30
2024-10-9 17:8:58:377	HC-06(556C659059FE)	-0.040	0.007	0.997	0.000	0.305	20.081	0.26	0.93	111.77	33.5	18258	30
2024-10-9 17:8:58:378	HC-06(556C659059FE)	-0.019	0.011	1.000	-0.183	0.244	18.005	0.26	0.93	111.96	33.6	18258	30
2024-10-9 17:8:58:379	HC-06(556C659059FE)	-0.006	0.006	0.999	-0.244	0.183	18.005	0.26	0.93	112.14	33.6	18258	30
2024-10-9 17:8:58:380	HC-06(556C659059FE)	-0.015	0.001	1.001	-0.183	0.122	18.372	0.26	0.93	112.32	33.5	18258	30
2024-10-9 17:8:58:406	HC-06(556C659059FE)	-0.023	-0.001	1.005	-0.244	0.244	18.250	0.26	0.93	112.51	33.5	18258	30
2024-10-9 17:8:58:409	HC-06(556C659059FE)	0.006	0.001	0.993	0.000	0.183	17.029	0.26	0.93	112.68	33.5	18258	30
2024-10-9 17:8:58:439	HC-06(556C659059FE)	-0.007	0.005	1.006	-0.183	0.366	17.456	0.26	0.93	112.85	33.5	18258	30
2024-10-9 17:8:58:440	HC-06(556C659059FE)	-0.046	-0.001	0.999	-0.244	0.427	18.555	0.27	0.94	113.03	33.5	18258	30
2024-10-9 17:8:58:465	HC-06(556C659059FE)	-0.032	0.017	1.001	0.000	0.305	17.395	0.27	0.94	113.21	33.6	18258	30
2024-10-9 17:8:58:467	HC-06(556C659059FE)	0.029	0.016	0.996	0.000	0.122	15.259	0.27	0.94	113.37	33.5	18258	30
2024-10-9 17:8:58:468	HC-06(556C659059FE)	-0.004	0.001	1.002	-0.244	0.366	17.090	0.27	0.94	113.54	33.5	18258	30
2024-10-9 17:8:58:469	HC-06(556C659059FE)	-0.027	-0.005	1.000	-0.427	0.244	18.616	0.27	0.94	113.72	33.6	18258	30
2024-10-9 17:8:58:496	HC-06(556C659059FE)	-0.036	0.004	0.997	-0.061	0.244	17.761	0.27	0.94	113.90	33.5	18258	30
2024-10-9 17:8:58:497	HC-06(556C659059FE)	0.012	0.007	0.999	-0.244	0.305	16.174	0.27	0.94	114.07	33.5	18258	30
2024-10-9 17:8:58:498	HC-06(556C659059FE)	0.000	-0.001	1.005	0.000	0.305	16.968	0.28	0.94	114.24	33.5	18258	30
2024-10-9 17:8:58:499	HC-06(556C659059FE)	-0.026	0.003	0.999	-0.366	0.244	18.677	0.28	0.94	114.42	33.5	18258	30
2024-10-9 17:8:58:526	HC-06(556C659059FE)	-0.036	0.004	1.001	-0.305	0.305	18.494	0.27	0.94	114.60	33.6	18258	30
2024-10-9 17:8:58:527	HC-06(556C659059FE)	0.005	0.007	0.996	-0.183	0.305	17.090	0.28	0.94	114.78	33.7	18258	30
2024-10-9 17:8:58:528	HC-06(556C659059FE)	-0.006	0.029	1.000	0.183	0.488	17.700	0.28	0.94	114.96	33.6	18258	30
2024-10-9 17:8:58:556	HC-06(556C659059FE)	-0.000	-0.009	0.993	-0.549	0.366	18.860	0.28	0.94	115.14	33.5	18258	30
2024-10-9 17:8:58:557	HC-06(556C659059FE)	-0.015	-0.007	1.003	0.122	0.183	19.226	0.28	0.94	115.33	33.5	18258	30
2024-10-9 17:8:58:558	HC-06(556C659059FE)	-0.020	0.008	0.989	-0.244	0.366	19.287	0.28	0.94	115.53	33.6	18258	30
2024-10-9 17:8:58:558	HC-06(556C659059FE)	-0.024	0.007	1.006	-0.122	0.366	19.714	0.28	0.94	115.72	33.5	18258	30
2024-10-9 17:8:58:587	HC-06(556C659059FE)	-0.002	0.001	1.001	-0.061	0.305	19.165	0.29	0.94	115.92	33.5	18258	30
2024-10-9 17:8:58:588	HC-06(556C659059FE)	-0.031	0.005	1.005	0.000	0.183	19.043	0.29	0.94	116.11	33.4	18258	30
2024-10-9 17:8:58:589	HC-06(556C659059FE)	-0.010	0.008	0.995	-0.366	0.366	18.555	0.29	0.94	116.30	33.5	18258	30
2024-10-9 17:8:58:590	HC-06(556C659059FE)	-0.009	0.012	1.002	-0.061	0.305	18.005	0.29	0.94	116.48	33.5	18258	30
2024-10-9 17:8:58:618	HC-06(556C659059FE)	-0.019	0.004	1.000	-0.061	0.366	18.372	0.29	0.94	116.66	33.5	18258	30
2024-10-9 17:8:58:618	HC-06(556C659059FE)	-0.037	0.005	1.003	-0.061	0.244	17.944	0.29	0.94	116.85	33.6	18258	30
2024-10-9 17:8:58:647	HC-06(556C659059FE)	0.003	0.007	0.991	-0.122	0.366	16.968	0.29	0.95	117.02	33.6	18258	30
2024-10-9 17:8:58:674	HC-06(556C659059FE)	-0.029	0.005	1.005	0.000	0.366	17.639	0.30	0.95	117.19	33.5	18258	30
2024-10-9 17:8:58:704	HC-06(556C659059FE)	-0.013	0.000	0.996	-0.061	0.366	17.883	0.30	0.95	117.37	33.5	18258	30
2024-10-9 17:8:58:739	HC-06(556C659059FE)	-0.008	0.011	1.006	-0.061	0.244	16.846	0.30	0.95	117.54	33.5	18258	30
2024-10-9 17:8:58:740	HC-06(556C659059FE)	-0.008	0.004	0.996	-0.061	0.183	17.090	0.30	0.95	117.71	33.4	18258	30
2024-10-9 17:8:58:740	HC-06(556C659059FE)	-0.004	0.000	1.000	-0.122	0.244	17.883	0.30	0.96	117.89	33.5	18258	30
2024-10-9 17:8:58:741	HC-06(556C659059FE)	-0.011	-0.001	1.002	-0.122	0.061	18.311	0.30	0.95	118.07	33.6	18258	30
2024-10-9 17:8:58:767	HC-06(556C659059FE)	-0.027	0.009	1.005	-0.183	0.305	18.433	0.30	0.95	118.26	33.5	18258	30
2024-10-9 17:8:58:797	HC-06(556C659059FE)	-0.014	0.009	0.992	-0.183	0.305	17.517	0.30	0.95	118.43	33.4	18258	30
2024-10-9 17:8:58:798	HC-06(556C659059FE)	-0.010	0.001	0.998	0.000	0.427	17.517	0.31	0.96	118.61	33.6	18258	30
2024-10-9 17:8:58:799	HC-06(556C659059FE)	-0.016	0.004	1.000	0.000	0.183	17.761	0.31	0.96	118.79	33.5	18258	30
2024-10-9 17:8:58:800	HC-06(556C659059FE)	-0.015	-0.000	1.003	-0.244	0.183	17.822	0.31	0.96	118.97	33.5	18258	30
2024-10-9 17:8:58:826	HC-06(556C659059FE)	-0.002	0.008	0.997	0.000	0.061	17.334	0.31	0.95	119.14	33.5	18258	30
2024-10-9 17:8:58:827	HC-06(556C659059FE)	-0.020	0.006	1.002	-0.183	0.305	18.188	0.31	0.95	119.32	33.6	18258	30
2024-10-9 17:8:58:828	HC-06(556C659059FE)	-0.011	0.017	1.000	0.000	0.061	17.761	0.31	0.95	119.50	33.5	18258	30
2024-10-9 17:8:58:830	HC-06(556C659059FE)	-0.018	-0.006	0.995	-0.488	0.366	17.273	0.31	0.95	119.67	33.4	18258	30
2024-10-9 17:8:58:831	HC-06(556C659059FE)	0.018	0.008	0.997	0.183	0.366	17.334	0.31	0.96	119.85	33.6	18258	30
2024-10-9 17:8:58:856	HC-06(556C659059FE)	-0.018	-0.001	0.998	0.000	0.610	18.982	0.31	0.96	120.04	33.4	18258	30
2024-10-9 17:8:58:857	HC-06(556C659059FE)	-0.041	0.004	1.001	0.000	0.305	20.020	0.32	0.96	120.23	33.4	18258	30
2024-10-9 17:8:58:857	HC-06(556C659059FE)	-0.017	0.010	0.998	0.000	0.244	18.433	0.32	0.96	120.42	33.5	18258	30
2024-10-9 17:8:58:858	HC-06(556C659059FE)	0.033	0.014	0.996	-0.061	0.122	17.395	0.32	0.96	120.60	33.6	18258	30
2024-10-9 17:8:58:887	HC-06(556C659059FE)	-0.024	-0.006	1.000	-0.061	0.305	19.775	0.32	0.96	120.79	33.6	18258	30
2024-10-9 17:8:58:887	HC-06(556C659059FE)	-0.039	0.007	0.990	0.122	0.183	20.264	0.32	0.96	120.99	33.6	18258	30
2024-10-9 17:8:58:888	HC-06(556C659059FE)	-0.036	0.013	1.005	-0.305	0.244	18.677	0.32	0.96	121.18	33.4	18258	30
2024-10-9 17:8:58:889	HC-06(556C659059FE)	0.010	0.005	0.989	0.000	0.183	16.968	0.32	0.96	121.36	33.5	18258	30
2024-10-9 17:8:58:917	HC-06(556C659059FE)	-0.037	0.003	1.002	-0.183	0.305	17.578	0.32	0.96	121.53	33.5	18258	30
2024-10-9 17:8:58:918	HC-06(556C659059FE)	0.001	0.009	0.998	0.183	0.183	17.700	0.32	0.96	121.71	33.5	18258	30
2024-10-9 17:8:58:947	HC-06(556C659059FE)	-0.007	0.012	1.007	-0.305	0.183	17.090	0.32	0.96	121.88	33.5	18258	30
2024-10-9 17:8:58:947	HC-06(556C659059FE)	-0.019	-0.000	0.993	-0.183	0.305	17.578	0.32	0.96	122.06	33.5	18258	30
2024-10-9 17:8:58:948	HC-06(556C659059FE)	-0.025	0.004	0.999	-0.122	0.305	18.250	0.33	0.96	122.24	33.5	18258	30
2024-10-9 17:8:58:949	HC-06(556C659059FE)	-0.015	0.002	1.002	0.000	0.305	17.273	0.33	0.96	122.42	33.6	18258	30
2024-10-9 17:8:58:979	HC-06(556C659059FE)	-0.026	0.001	1.000	-0.061	0.244	16.785	0.33	0.96	122.59	33.5	18258	30
2024-10-9 17:8:59:6	HC-06(556C659059FE)	-0.002	0.011	0.997	-0.183	0.183	16.174	0.33	0.96	122.74	33.5	18258	30
2024-10-9 17:8:59:6	HC-06(556C659059FE)	-0.005	0.005	1.000	-0.183	0.244	16.724	0.33	0.96	122.92	33.4	18258	30
2024-10-9 17:8:59:8	HC-06(556C659059FE)	-0.019	0.006	1.000	-0.244	0.122	17.395	0.33	0.96	123.09	33.7	18258	30
2024-10-9 17:8:59:10	HC-06(556C659059FE)	-0.033	0.010	1.000	-0.122	0.305	17.273	0.34	0.96	123.26	33.6	18258	30
2024-10-9 17:8:59:10	HC-06(556C659059FE)	0.016	0.009	0.996	-0.244	0.427	16.541	0.34	0.96	123.43	33.5	18258	30
2024-10-9 17:8:59:38	HC-06(556C659059FE)	0.000	0.003	0.999	-0.183	0.488	17.761	0.34	0.96	123.60	33.4	18258	30
2024-10-9 17:8:59:39	HC-06(556C659059FE)	-0.043	-0.000	1.004	-0.549	0.305	19.531	0.34	0.96	123.79	33.5	18258	30
2024-10-9 17:8:59:40	HC-06(556C659059FE)	-0.014	0.024	1.002	-0.122	0.183	18.127	0.34	0.96	123.98	33.5	18258	30
2024-10-9 17:8:59:41	HC-06(556C659059FE)	0.021	-0.007	0.992	0.000	0.366	17.090	0.34	0.96	124.15	33.5	18258	30
2024-10-9 17:8:59:96	HC-06(556C659059FE)	0.013	-0.000	0.997	0.183	0.366	18.433	0.34	0.96	124.33	33.6	18258	30
2024-10-9 17:8:59:97	HC-06(556C659059FE)	-0.023	-0.002	0.998	-0.061	0.305	20.386	0.34	0.96	124.54	33.5	18258	30
2024-10-9 17:8:59:98	HC-06(556C659059FE)	-0.057	0.003	1.005	-0.549	0.305	20.508	0.34	0.96	124.74	33.5	18258	30
2024-10-9 17:8:59:99	HC-06(556C659059FE)	-0.025	0.015	0.998	-0.183	0.183	18.616	0.34	0.96	124.93	33.5	18258	30
2024-10-9 17:8:59:126	HC-06(556C659059FE)	-0.007	0.008	0.996	-0.244	0.305	16.968	0.34	0.96	125.11	33.6	18258	30
2024-10-9 17:8:59:127	HC-06(556C659059FE)	-0.013	-0.006	1.000	0.000	0.244	16.724	0.34	0.96	125.28	33.6	18258	30
2024-10-9 17:8:59:129	HC-06(556C659059FE)	-0.027	0.008	1.003	0.000	0.183	16.785	0.34	0.96	125.44	33.4	18258	30
2024-10-9 17:8:59:129	HC-06(556C659059FE)	0.014	0.008	0.995	0.000	0.244	16.113	0.35	0.96	125.61	33.5	18258	30
2024-10-9 17:8:59:156	HC-06(556C659059FE)	-0.018	0.009	1.000	-0.122	0.305	16.846	0.35	0.96	125.77	33.6	18258	30
2024-10-9 17:8:59:157	HC-06(556C659059FE)	-0.026	0.009	1.000	0.000	0.244	17.639	0.35	0.96	125.95	33.6	18258	30
2024-10-9 17:8:59:157	HC-06(556C659059FE)	-0.029	0.004	1.001	-0.183	0.244	16.602	0.35	0.96	126.12	33.5	18258	30
2024-10-9 17:8:59:160	HC-06(556C659059FE)	0.007	0.010	0.997	-0.122	0.305	15.442	0.35	0.96	126.28	33.5	18258	30
2024-10-9 17:8:59:160	HC-06(556C659059FE)	0.004	-0.003	0.998	-0.122	0.427	15.991	0.35	0.96	126.43	33.6	18258	30
2024-10-9 17:8:59:186	HC-06(556C659059FE)	-0.000	0.002	1.003	-0.183	0.366	17.395	0.35	0.97	126.61	33.5	18258	30
2024-10-9 17:8:59:217	HC-06(556C659059FE)	-0.025	0.011	1.005	-0.427	0.427	18.005	0.35	0.97	126.78	33.5	18258	30
2024-10-9 17:8:59:218	HC-06(556C659059FE)	-0.024	-0.001	0.994	-0.183	0.366	18.005	0.35	0.97	126.96	33.5	18258	30
2024-10-9 17:8:59:274	HC-06(556C659059FE)	-0.011	0.000	0.999	-0.427	0.488	17.517	0.35	0.97	127.14	33.5	18258	30
2024-10-9 17:8:59:276	HC-06(556C659059FE)	-0.004	0.010	1.003	-0.061	0.183	17.151	0.35	0.97	127.32	33.5	18258	30
2024-10-9 17:8:59:277	HC-06(556C659059FE)	-0.026	0.009	1.002	-0.305	0.244	17.273	0.35	0.97	127.49	33.6	18258	30
2024-10-9 17:8:59:279	HC-06(556C659059FE)	-0.018	0.003	0.993	-0.061	0.305	16.907	0.35	0.97	127.66	33.4	18258	30
2024-10-9 17:8:59:306	HC-06(556C659059FE)	-0.002	0.011	0.998	0.000	0.183	16.785	0.35	0.97	127.83	33.6	18258	30
2024-10-9 17:8:59:307	HC-06(556C659059FE)	-0.014	0.001	0.999	-0.122	0.183	17.090	0.35	0.97	128.00	33.5	18258	30
2024-10-9 17:8:59:338	HC-06(556C659059FE)	-0.039	0.006	1.000	-0.244	0.183	17.334	0.36	0.97	128.17	33.5	18258	30
2024-10-9 17:8:59:396	HC-06(556C659059FE)	-0.002	0.011	0.998	-0.122	0.305	16.296	0.36	0.97	128.34	33.6	18258	30
2024-10-9 17:8:59:397	HC-06(556C659059FE)	0.021	0.003	0.999	-0.366	0.427	15.869	0.36	0.97	128.50	33.7	18258	30
2024-10-9 17:8:59:398	HC-06(556C659059FE)	-0.001	-0.002	1.001	0.122	0.427	18.005	0.36	0.97	128.67	33.5	18258	30
2024-10-9 17:8:59:399	HC-06(556C659059FE)	-0.035	-0.004	0.999	0.000	0.366	19.836	0.36	0.97	128.86	33.5	18258	30
2024-10-9 17:8:59:400	HC-06(556C659059FE)	-0.031	0.028	1.001	-0.061	0.244	19.104	0.36	0.97	129.06	33.5	18258	30
2024-10-9 17:8:59:426	HC-06(556C659059FE)	-0.005	0.001	0.993	0.183	0.244	17.639	0.36	0.97	129.24	33.5	18258	30
2024-10-9 17:8:59:428	HC-06(556C659059FE)	0.021	0.001	1.000	0.000	0.183	17.395	0.37	0.97	129.41	33.5	18258	30
2024-10-9 17:8:59:428	HC-06(556C659059FE)	-0.006	0.008	1.006	-0.183	0.183	18.677	0.37	0.97	129.59	33.6	18258	30
2024-10-9 17:8:59:430	HC-06(556C659059FE)	-0.034	-0.001	0.999	-0.305	0.244	20.325	0.37	0.96	129.80	33.5	18258	30
2024-10-9 17:8:59:456	HC-06(556C659059FE)	-0.040	0.012	0.996	-0.061	0.122	19.836	0.37	0.96	130.00	33.4	18258	30
2024-10-9 17:8:59:457	HC-06(556C659059FE)	-0.014	0.012	1.001	-0.671	0.122	17.822	0.37	0.96	130.18	33.4	18258	30
2024-10-9 17:8:59:458	HC-06(556C659059FE)	-0.008	0.002	1.002	0.061	0.183	16.663	0.37	0.96	130.35	33.5	18258	30
